Speaker A,Speaker B,Score,Test
7226,7226,0.9852631,1
7226,7226,0.9868269,1
7226,7226,0.9918132,1
7226,7226,0.9830408,1
7226,7226,0.9834519,1
7226,7226,0.9930044,1
7226,7226,0.98179704,1
7226,7226,0.9950602,1
7226,7226,0.9953231,1
7226,7226,0.9942198,1
7226,7226,0.9879801,1
7226,7226,0.99123186,1
7226,7226,0.99263436,1
7226,7226,0.965518,1
7226,7226,0.9856347,1
7226,7226,0.99322265,1
7226,7226,0.98639685,1
7226,7226,0.99132407,1
7226,7226,0.9907086,1
7226,7264,0.709535,0
7226,7264,0.6977923,0
7226,7264,0.72866094,0
7226,7264,0.72250354,0
7226,7264,0.73490405,0
7226,7264,0.7810143,0
7226,7264,0.6951035,0
7226,7264,0.7079681,0
7226,7264,0.71937734,0
7226,7264,0.77084965,0
7226,7264,0.73080826,0
7226,7264,0.74571544,0
7226,7264,0.6977984,0
7226,7264,0.74012077,0
7226,7264,0.70675397,0
7226,7264,0.70683587,0
7226,7264,0.70260084,0
7226,7264,0.7700186,0
7226,7278,0.60871446,0
7226,7278,0.62531054,0
7226,7278,0.54637504,0
7226,7278,0.66125184,0
7226,7278,0.57569075,0
7226,7278,0.59712327,0
7226,7278,0.60094553,0
7226,7278,0.6299037,0
7226,7278,0.8938444,0
7226,7278,0.876503,0
7226,7278,0.85434866,0
7226,7278,0.85596025,0
7226,7278,0.7452734,0
7226,7278,0.7258003,0
7226,7278,0.70518184,0
7226,7278,0.70635724,0
7226,7278,0.6761951,0
7226,7278,0.6677178,0
7226,7278,0.5969446,0
7226,7278,0.6285943,0
7226,7278,0.6909584,0
7226,7278,0.6761956,0
7226,7278,0.74603057,0
7226,7278,0.6140778,0
7226,7278,0.59520113,0
7226,7302,0.6653299,0
7226,7302,0.654233,0
7226,7302,0.6515725,0
7226,7302,0.657836,0
7226,7302,0.6162641,0
7226,7302,0.64046085,0
7226,7302,0.6178359,0
7226,7302,0.60922015,0
7226,7302,0.6454116,0
7226,7302,0.6595639,0
7226,7302,0.6234675,0
7226,7302,0.66112876,0
7226,7302,0.6086508,0
7226,7302,0.6273705,0
7226,7302,0.6224803,0
7226,7302,0.60610664,0
7226,7302,0.6690517,0
7226,7302,0.6226512,0
7226,7302,0.5555568,0
7226,7302,0.69745106,0
7226,730,0.8413236,0
7226,730,0.825284,0
7226,730,0.8502797,0
7226,730,0.8360996,0
7226,730,0.7685733,0
7226,730,0.7897502,0
7226,730,0.7702935,0
7226,730,0.79517,0
7226,730,0.7583592,0
7226,730,0.816515,0
7226,730,0.8021618,0
7226,730,0.8587234,0
7226,730,0.79441005,0
7226,730,0.8495989,0
7226,730,0.7714118,0
7226,730,0.855281,0
7226,730,0.78821677,0
7226,730,0.8278197,0
7226,730,0.8617257,0
7226,730,0.83666587,0
7226,730,0.82503396,0
7226,730,0.82334656,0
7226,730,0.8620204,0
7226,7312,0.8751439,0
7226,7312,0.8433327,0
7226,7367,0.7205487,0
7226,7367,0.604339,0
7226,7367,0.5944129,0
7226,7367,0.7230753,0
7226,7367,0.72198987,0
7226,7367,0.63520455,0
7226,7367,0.60495836,0
7226,7367,0.6830963,0
7226,7367,0.6625424,0
7226,7367,0.6946746,0
7226,7367,0.6407697,0
7226,7367,0.7188308,0
7226,7367,0.7057761,0
7226,7367,0.6972276,0
7226,7367,0.60469604,0
7226,7367,0.63487685,0
7226,7402,0.5854687,0
7226,7402,0.6340674,0
7226,7402,0.6454841,0
7226,7402,0.63730323,0
7226,7402,0.6172559,0
7226,7402,0.6125101,0
7226,7402,0.6253997,0
7226,7402,0.59274685,0
7226,7402,0.63442993,0
7226,7402,0.5982136,0
7226,7402,0.60198385,0
7226,7402,0.5993924,0
7226,7402,0.6298523,0
7226,7402,0.6413941,0
7226,7402,0.59306127,0
7226,7447,0.9443135,0
7226,7447,0.93219244,0
7226,7447,0.8861806,0
7226,7447,0.91356385,0
7226,7447,0.91588795,0
7226,7447,0.9303601,0
7226,7447,0.87546355,0
7226,7447,0.9177183,0
7226,7447,0.9132149,0
7226,7447,0.86085737,0
7226,7447,0.90982586,0
7226,7447,0.886556,0
7226,7447,0.881377,0
7226,7505,0.79498386,0
7226,7505,0.72827226,0
7226,7505,0.7869192,0
7226,7505,0.8330667,0
7226,7505,0.8258966,0
7226,7505,0.6981731,0
7226,7505,0.8218632,0
7226,7505,0.81810516,0
7226,7505,0.7262318,0
7226,7505,0.7691135,0
7226,7505,0.8089773,0
7226,7505,0.75387156,0
7226,7505,0.76752484,0
7226,7505,0.81513494,0
7226,7505,0.79081094,0
7226,7505,0.7148689,0
7226,7505,0.77347374,0
7226,7505,0.7741389,0
7226,7505,0.6985022,0
7226,7505,0.8422504,0
7226,7505,0.78828466,0
7226,7505,0.7912822,0
7226,7511,0.6310979,0
7226,7511,0.6430104,0
7226,7511,0.6453835,0
7226,7511,0.6674854,0
7226,7511,0.67311084,0
7226,7511,0.66130173,0
7226,7511,0.65674484,0
7226,7511,0.6478435,0
7226,7511,0.63693047,0
7226,7511,0.60817504,0
7226,7511,0.60455394,0
7226,7511,0.61769056,0
7226,7511,0.59444785,0
7226,7511,0.59653074,0
7226,7511,0.6096435,0
7226,7511,0.59799325,0
7226,7511,0.6164064,0
7226,7517,0.6893816,0
7226,7517,0.63921887,0
7226,7517,0.65258044,0
7226,7517,0.6334437,0
7226,7517,0.6115869,0
7226,7517,0.6197982,0
7226,7517,0.81013346,0
7226,7517,0.72821724,0
7226,7517,0.75716364,0
7226,7517,0.68754077,0
7226,7517,0.660141,0
7226,7517,0.6700843,0
7226,7517,0.6605504,0
7226,7635,0.43657005,0
7226,7635,0.45222926,0
7226,7635,0.45836535,0
7226,7635,0.44449884,0
7226,7635,0.43027017,0
7226,7635,0.5346436,0
7226,7635,0.47846803,0
7226,7635,0.4391033,0
7226,7635,0.5063039,0
7226,7635,0.4954162,0
7226,7635,0.4532354,0
7226,7635,0.47422972,0
7226,7635,0.5078633,0
7226,7635,0.48698822,0
7226,7635,0.46691394,0
7226,7635,0.44126147,0
7226,7635,0.47088665,0
7226,7780,0.72531945,0
7226,7780,0.75690365,0
7226,7780,0.74550915,0
7226,7780,0.72688717,0
7226,7780,0.74583983,0
7226,7780,0.79447126,0
7226,7780,0.75893307,0
7226,7780,0.73978436,0
7226,7780,0.7374892,0
7226,7780,0.73705316,0
7226,7780,0.6914722,0
7226,7780,0.71874714,0
7226,7780,0.71750015,0
7226,7780,0.6887215,0
7226,7780,0.7515513,0
7226,7780,0.6835854,0
7226,7780,0.6473098,0
7226,7780,0.7317323,0
7226,7780,0.77384746,0
7226,7794,0.60412556,0
7226,7794,0.6373657,0
7226,7794,0.52381814,0
7226,7794,0.5714769,0
7226,7794,0.5825708,0
7226,7794,0.6176064,0
7226,7794,0.64790547,0
7226,7794,0.6046996,0
7226,7794,0.62893116,0
7226,7794,0.5962714,0
7226,7794,0.65321314,0
7226,7794,0.61129975,0
7226,7794,0.5406476,0
7226,7794,0.6093463,0
7226,7794,0.5358352,0
7226,7794,0.6209142,0
7226,7794,0.61987853,0
7226,7794,0.6230526,0
7226,7800,0.62106335,0
7226,7800,0.5969025,0
7226,7800,0.5984366,0
7226,7800,0.58245534,0
7226,7800,0.5526829,0
7226,7800,0.6240824,0
7226,7800,0.6035391,0
7226,7800,0.6697537,0
7226,7800,0.6284292,0
7226,7800,0.62200236,0
7226,7800,0.64236975,0
7226,7800,0.6398439,0
7226,7800,0.60990787,0
7226,7800,0.59803736,0
7226,7800,0.6346837,0
7226,7800,0.6431515,0
7226,7800,0.59899586,0
7226,7800,0.5661837,0
7226,7800,0.57457817,0
7226,7859,0.7325999,0
7226,7859,0.72052956,0
7226,7859,0.74152434,0
7226,7859,0.7278217,0
7226,7859,0.69661313,0
7226,7859,0.7283294,0
7226,7859,0.7309612,0
7226,7859,0.7524136,0
7226,7859,0.71918356,0
7226,7859,0.6372685,0
7226,7859,0.704882,0
7226,7859,0.71953964,0
7226,7859,0.77505267,0
7226,7859,0.7460633,0
7226,7859,0.73439306,0
7226,7859,0.6904106,0
7226,7859,0.6866933,0
7226,78,0.77439773,0
7226,78,0.7868907,0
7226,78,0.81728727,0
7226,78,0.70322895,0
7226,78,0.7497206,0
7226,78,0.7513062,0
7226,78,0.6546261,0
7226,78,0.78943694,0
7226,78,0.76860726,0
7226,78,0.75854284,0
7226,78,0.78178203,0
7226,78,0.7644671,0
7226,78,0.7460796,0
7226,78,0.6920281,0
7226,78,0.7751281,0
7226,78,0.80246776,0
7226,78,0.7566328,0
7226,78,0.7469367,0
7226,78,0.76016223,0
7226,78,0.8092073,0
7226,78,0.8543085,0
7226,78,0.68449265,0
7226,8014,0.6151735,0
7226,8014,0.59236,0
7226,8014,0.54421353,0
7226,8014,0.5722182,0
7226,8014,0.56902206,0
7226,8014,0.62611353,0
7226,8051,0.5752559,0
7226,8051,0.52587247,0
7226,8051,0.5351296,0
7226,8051,0.55150986,0
7226,8051,0.5696256,0
7226,8051,0.4996855,0
7226,8051,0.49936014,0
7226,8051,0.52321416,0
7226,8051,0.5268737,0
7226,8051,0.5804356,0
7226,8051,0.56701106,0
7226,8051,0.57045895,0
7226,8051,0.5566045,0
7226,8051,0.56906784,0
7226,8051,0.5570646,0
7226,8051,0.5700736,0
7226,8063,0.73514354,0
7226,8063,0.74241066,0
7226,8063,0.6668563,0
7226,8063,0.7339842,0
7226,8063,0.75708884,0
7226,8063,0.7181658,0
7226,8063,0.7285563,0
7226,8063,0.71099716,0
7226,8063,0.7419586,0
7226,8063,0.7127788,0
7226,8063,0.7403436,0
7226,8063,0.71141744,0
7226,8063,0.6443207,0
7226,8063,0.7277014,0
7226,8063,0.730151,0
7226,8063,0.7227406,0
7226,8063,0.7255853,0
7226,8063,0.68975127,0
7226,8063,0.8133962,0
7226,8088,0.6178467,0
7226,8088,0.61130285,0
7226,8088,0.6571859,0
7226,8088,0.6722362,0
7226,8088,0.65074384,0
7226,8088,0.65958345,0
7226,8088,0.6447441,0
7226,8088,0.6397664,0
7226,8088,0.63690335,0
7226,8088,0.71111625,0
7226,8088,0.6922282,0
7226,8088,0.6878001,0
7226,8088,0.6734765,0
7226,8088,0.65504944,0
7226,8088,0.6823165,0
7226,8088,0.6663763,0
7226,8088,0.6514194,0
7226,8088,0.64892054,0
7226,8088,0.6974108,0
7226,8088,0.6556207,0
7226,8088,0.60361266,0
7226,8088,0.6108962,0
7226,8095,0.59251225,0
7226,8095,0.6249677,0
7226,8095,0.6084331,0
7226,8095,0.60595405,0
7226,8095,0.6993333,0
7226,8095,0.685341,0
7226,8095,0.63624364,0
7226,8095,0.60165906,0
7226,8095,0.6404563,0
7226,8095,0.6613797,0
7226,8095,0.60162723,0
7226,8095,0.60397786,0
7226,8095,0.6295853,0
7226,8095,0.67066145,0
7226,8095,0.65066195,0
7226,8095,0.6193856,0
7226,8095,0.63689965,0
7226,8098,0.71079326,0
7226,8098,0.72548723,0
7226,8098,0.70073414,0
7226,8098,0.6742544,0
7226,8098,0.68293035,0
7226,8098,0.6713296,0
7226,8098,0.7200429,0
7226,8098,0.6739453,0
7226,8098,0.77868724,0
7226,8098,0.7478733,0
7226,8098,0.8135836,0
7226,8098,0.79924,0
7226,8098,0.7651385,0
7226,8098,0.7474167,0
7226,8098,0.677512,0
7226,8098,0.77183867,0
7226,8098,0.6554576,0
7226,8098,0.72098196,0
7226,8108,0.79061466,0
7226,8108,0.8468019,0
7226,8108,0.86928415,0
7226,8108,0.8069998,0
7226,8108,0.8124888,0
7226,8108,0.7779791,0
7226,8108,0.8069132,0
7226,8108,0.8038559,0
7226,8108,0.8074182,0
7226,8108,0.8084691,0
7226,8108,0.83047664,0
7226,8123,0.68633246,0
7226,8123,0.6933582,0
7226,8123,0.6640909,0
7226,8123,0.6426553,0
7226,8123,0.65314156,0
7226,8123,0.6326968,0
7226,8123,0.6332259,0
7226,8123,0.6405282,0
7226,8123,0.6259519,0
7226,8123,0.6686343,0
7226,8123,0.66471976,0
7226,8123,0.59324735,0
7226,8123,0.6692407,0
7226,8123,0.65956104,0
7226,8123,0.6640084,0
7226,8123,0.60599935,0
7226,8123,0.6210347,0
7226,8123,0.6033516,0
7226,8226,0.68112445,0
7226,8226,0.7197742,0
7226,8226,0.67098236,0
7226,8226,0.7277008,0
7226,8226,0.71422726,0
7226,8226,0.7022513,0
7226,8226,0.74392605,0
7226,8226,0.73462653,0
7226,8226,0.7018943,0
7226,8226,0.652683,0
7226,8226,0.68768585,0
7226,8226,0.7231194,0
7226,8226,0.7301645,0
7226,8226,0.65853965,0
7226,8226,0.7505437,0
7226,8226,0.6774975,0
7226,8226,0.6517627,0
7226,8226,0.69453925,0
7226,8238,0.6331975,0
7226,8238,0.588542,0
7226,8238,0.6076859,0
7226,8238,0.60976386,0
7226,8238,0.634347,0
7226,8238,0.611365,0
7226,8238,0.5651327,0
7226,8238,0.59357524,0
7226,8238,0.59681046,0
7226,8238,0.65780216,0
7226,8238,0.5977371,0
7226,8238,0.60040927,0
7226,8238,0.62183315,0
7226,8238,0.5486249,0
7226,8238,0.6247742,0
7226,8238,0.6636987,0
7226,8238,0.6175403,0
7226,8238,0.5197981,0
7226,8238,0.61343884,0
7226,8238,0.6087065,0
7226,8312,0.60404754,0
7226,8312,0.66599894,0
7226,8312,0.60818386,0
7226,8312,0.6746924,0
7226,8312,0.6172292,0
7226,8312,0.63055825,0
7226,8312,0.6179061,0
7226,8312,0.61110497,0
7226,8312,0.6328223,0
7226,8312,0.6829605,0
7226,8312,0.53711855,0
7226,8312,0.5672644,0
7226,8312,0.5567688,0
7226,8312,0.6146227,0
7226,8312,0.606124,0
7226,831,0.8601582,0
7226,831,0.8236666,0
7226,831,0.83708656,0
7226,831,0.8458637,0
7226,831,0.820267,0
7226,831,0.8109818,0
7226,831,0.8314835,0
7226,831,0.864217,0
7226,831,0.7864008,0
7226,831,0.8227079,0
7226,831,0.8421357,0
7226,831,0.8554962,0
7226,831,0.8551688,0
7226,831,0.8232728,0
7226,831,0.8254852,0
7226,8324,0.6804701,0
7226,8324,0.6431206,0
7226,8324,0.7393202,0
7226,8324,0.69841075,0
7226,8324,0.76992834,0
7226,8324,0.75505686,0
7226,8324,0.6429843,0
7226,8324,0.6590283,0
7226,8324,0.5890897,0
7226,8324,0.6086068,0
7226,8324,0.7348358,0
7226,8324,0.67150766,0
7226,8324,0.7250179,0
7226,8324,0.7381346,0
7226,8324,0.76542354,0
7226,8324,0.7823249,0
7226,8324,0.7624855,0
7226,839,0.655811,0
7226,839,0.64667654,0
7226,839,0.6919099,0
7226,839,0.6805899,0
7226,839,0.66903377,0
7226,839,0.6877452,0
7226,83,0.56357026,0
7226,83,0.5803193,0
7226,83,0.62524915,0
7226,83,0.52400845,0
7226,83,0.61011213,0
7226,83,0.5692713,0
7226,83,0.60644746,0
7226,83,0.54608256,0
7226,83,0.6142148,0
7226,83,0.50755847,0
7226,83,0.5810575,0
7226,83,0.5416754,0
7226,83,0.5407021,0
7226,83,0.5032595,0
7226,8419,0.56779104,0
7226,8419,0.5452215,0
7226,8419,0.55016315,0
7226,8419,0.49596095,0
7226,8419,0.5143942,0
7226,8419,0.5281908,0
7226,8419,0.5370616,0
7226,8419,0.525745,0
7226,8419,0.5202528,0
7226,8419,0.48951122,0
7226,8419,0.5297882,0
7226,8419,0.5602343,0
7226,8419,0.54426825,0
7226,8419,0.51956844,0
7226,8419,0.5456467,0
7226,8419,0.49616218,0
7226,8419,0.52383864,0
7226,8425,0.8708901,0
7226,8425,0.86137295,0
7226,8425,0.86800146,0
7226,8425,0.8305781,0
7226,8425,0.8704481,0
7226,8425,0.8059412,0
7226,8425,0.8216863,0
7226,8425,0.8095904,0
7226,8425,0.8219393,0
7226,8425,0.8256179,0
7226,8425,0.8335412,0
7226,8425,0.86872596,0
7226,8425,0.7909879,0
7226,8425,0.85190094,0
7226,8425,0.8515527,0
7226,8425,0.89997184,0
7226,8425,0.91836506,0
7226,8425,0.8709769,0
7226,8425,0.81155497,0
7226,8425,0.8148719,0
7226,8425,0.84062266,0
7226,8425,0.84008443,0
7226,8465,0.7536987,0
7226,8465,0.76205796,0
7226,8465,0.7227739,0
7226,8465,0.71497345,0
7226,8465,0.7006357,0
7226,8465,0.6924086,0
7226,8465,0.7168654,0
7226,8465,0.6832744,0
7226,8465,0.72009385,0
7226,8465,0.65023535,0
7226,8465,0.6465739,0
7226,8465,0.78410107,0
7226,8465,0.725979,0
7226,8465,0.736397,0
7226,8465,0.84422743,0
7226,8465,0.7259809,0
7226,8468,0.7671039,0
7226,8468,0.7768161,0
7226,8468,0.85654306,0
7226,8468,0.7358596,0
7226,8468,0.74020934,0
7226,8468,0.7504203,0
7226,8468,0.82925653,0
7226,8468,0.7512679,0
7226,8468,0.850926,0
7226,8468,0.84415233,0
7226,8468,0.82412964,0
7226,8468,0.85270536,0
7226,8468,0.8584292,0
7226,8468,0.80475724,0
7226,8468,0.8179611,0
7226,8468,0.8202335,0
7226,8468,0.82651865,0
7226,8468,0.79954857,0
7226,8468,0.81873953,0
7226,8468,0.8954,0
7226,8468,0.8395064,0
7226,8468,0.8529035,0
7226,8580,0.8223913,0
7226,8580,0.73521256,0
7226,8580,0.86532027,0
7226,8580,0.7409346,0
7226,8580,0.82317704,0
7226,8580,0.7680673,0
7226,8580,0.7768434,0
7226,8580,0.75873435,0
7226,8580,0.7251204,0
7226,8580,0.7954984,0
7226,8580,0.8048788,0
7226,8580,0.8299693,0
7226,8580,0.8162531,0
7226,8580,0.7958605,0
7226,8580,0.8395171,0
7226,8580,0.7829319,0
7226,8609,0.5822153,0
7226,8609,0.6023104,0
7226,8609,0.6155803,0
7226,8609,0.5916538,0
7226,8609,0.61369926,0
7226,8609,0.6028209,0
7226,8609,0.60348946,0
7226,8609,0.5997571,0
7226,8609,0.60780466,0
7226,8609,0.5988269,0
7226,8609,0.6374841,0
7226,8609,0.59235734,0
7226,8609,0.6415988,0
7226,8609,0.5805081,0
7226,8629,0.78594935,0
7226,8629,0.7498665,0
7226,8629,0.7808614,0
7226,8629,0.73897916,0
7226,8629,0.76456594,0
7226,8629,0.73936224,0
7226,8629,0.79055756,0
7226,8629,0.8480605,0
7226,8629,0.8544053,0
7226,8629,0.82905805,0
7226,8629,0.73593986,0
7226,8629,0.6886141,0
7226,8629,0.7885399,0
7226,8630,0.7195728,0
7226,8630,0.7304921,0
7226,8630,0.70147353,0
7226,8630,0.7389355,0
7226,8630,0.6955335,0
7226,8630,0.686914,0
7226,8630,0.7177439,0
7226,8630,0.6758529,0
7226,8630,0.7714211,0
7226,8630,0.7113925,0
7226,8630,0.6899395,0
7226,8747,0.70306027,0
7226,8747,0.7295568,0
7226,8747,0.74471426,0
7226,8747,0.72735053,0
7226,8747,0.73046875,0
7226,8747,0.7156028,0
7226,8747,0.7165991,0
7226,8747,0.72642124,0
7226,8747,0.71898335,0
7226,8747,0.73089457,0
7226,8747,0.72594357,0
7226,8747,0.7584538,0
7226,8747,0.75096285,0
7226,8747,0.731736,0
7226,8747,0.75609595,0
7226,8747,0.73969007,0
7226,8747,0.7562964,0
7226,8747,0.69689834,0
7226,8770,0.8021355,0
7226,8770,0.8129885,0
7226,8770,0.81082284,0
7226,8770,0.80810547,0
7226,8770,0.7496226,0
7226,8770,0.79721093,0
7226,8770,0.8639815,0
7226,8770,0.8093964,0
7226,8770,0.77441585,0
7226,8770,0.79046595,0
7226,8770,0.8193284,0
7226,8770,0.8080252,0
7226,8770,0.78835595,0
7226,8770,0.77334905,0
7226,8770,0.81460756,0
7226,8770,0.7728448,0
7226,8770,0.75371325,0
7226,8770,0.7695166,0
7226,8770,0.74520206,0
7226,8770,0.7472085,0
7226,8770,0.82113135,0
7226,8797,0.8781911,0
7226,8797,0.82664216,0
7226,8797,0.8864719,0
7226,8797,0.86090016,0
7226,8797,0.82672167,0
7226,8797,0.84778804,0
7226,8797,0.860062,0
7226,8797,0.8329587,0
7226,8797,0.79940164,0
7226,8797,0.8439838,0
7226,8797,0.8438628,0
7226,8797,0.8598045,0
7226,8797,0.87545717,0
7226,8797,0.84381336,0
7226,8797,0.8519678,0
7226,8797,0.8382566,0
7226,8797,0.7249331,0
7226,8797,0.8282325,0
7226,8797,0.7864496,0
7226,87,0.56123984,0
7226,87,0.57990587,0
7226,87,0.644536,0
7226,87,0.6021881,0
7226,87,0.5785827,0
7226,87,0.5483503,0
7226,87,0.5736762,0
7226,87,0.5966716,0
7226,87,0.57073957,0
7226,87,0.5425714,0
7226,87,0.6073534,0
7226,87,0.55819464,0
7226,87,0.5858196,0
7226,87,0.6002677,0
7226,87,0.5551783,0
7226,87,0.5123979,0
7226,87,0.57550746,0
7226,87,0.5231545,0
7226,87,0.55005497,0
7226,87,0.5794444,0
7226,87,0.63281304,0
7226,87,0.5424584,0
7226,8838,0.72161674,0
7226,8838,0.8272439,0
7226,8838,0.79668796,0
7226,8838,0.80851,0
7226,8838,0.745791,0
7226,8838,0.78195226,0
7226,8838,0.7073295,0
7226,8838,0.8044896,0
7226,8838,0.8206648,0
7226,8838,0.7651121,0
7226,8838,0.7983918,0
7226,8838,0.7795486,0
7226,887,0.4910134,0
7226,887,0.47655618,0
7226,887,0.49371505,0
7226,887,0.49761146,0
7226,887,0.51268506,0
7226,887,0.4974702,0
7226,887,0.48975417,0
7226,887,0.51080585,0
7226,887,0.49530977,0
7226,887,0.4780935,0
7226,887,0.471748,0
7226,887,0.48519665,0
7226,887,0.4696219,0
7226,887,0.48170674,0
7226,887,0.4874191,0
7226,8975,0.494729,0
7226,8975,0.50517297,0
7226,8975,0.49995556,0
7226,8975,0.4819156,0
7226,8975,0.51758254,0
7226,8975,0.4728792,0
7226,8975,0.49061915,0
7226,8975,0.44715708,0
7226,8975,0.48801407,0
7226,8975,0.51610297,0
7226,8975,0.477532,0
7226,8975,0.49580798,0
7226,8975,0.5201447,0
7226,8975,0.4501811,0
7226,8975,0.5429123,0
7226,8975,0.51723856,0
7226,8975,0.55857,0
7226,8975,0.49027297,0
7226,8975,0.46618068,0
7226,8975,0.47617483,0
7226,8975,0.5096017,0
7226,89,0.7261035,0
7226,89,0.70122373,0
7226,89,0.7006694,0
7226,89,0.6725682,0
7226,89,0.7235417,0
7226,89,0.691154,0
7226,89,0.69148064,0
7226,89,0.7045375,0
7226,89,0.6673007,0
7226,89,0.6985829,0
7226,89,0.63521427,0
7226,89,0.63841015,0
7226,89,0.65783966,0
7226,89,0.6860598,0
7226,89,0.67051923,0
7226,89,0.6710022,0
7226,89,0.68106556,0
7226,89,0.6902216,0
7226,89,0.69775504,0
7226,89,0.70513475,0
7226,909,0.82580924,0
7226,909,0.8213,0
7226,909,0.85011363,0
7226,909,0.85491043,0
7226,909,0.83779097,0
7226,909,0.84177494,0
7226,909,0.8656992,0
7226,909,0.851153,0
7226,909,0.7600206,0
7226,909,0.86242133,0
7226,909,0.841509,0
7226,909,0.803329,0
7226,909,0.82052046,0
7226,909,0.86508113,0
7226,909,0.73973644,0
7226,909,0.7383587,0
7226,909,0.66623086,0
7226,909,0.7614193,0
7264,7226,0.76805204,0
7264,7226,0.7605828,0
7264,7226,0.7901655,0
7264,7226,0.7863755,0
7264,7226,0.7617692,0
7264,7226,0.7922728,0
7264,7226,0.76313686,0
7264,7226,0.8102796,0
7264,7226,0.7735833,0
7264,7226,0.76062095,0
7264,7226,0.7769539,0
7264,7226,0.7455901,0
7264,7226,0.75773466,0
7264,7226,0.7487428,0
7264,7226,0.77834404,0
7264,7264,0.97981703,1
7264,7264,0.9784881,1
7264,7264,0.97565174,1
7264,7264,0.9782189,1
7264,7264,0.982322,1
7264,7264,0.966646,1
7264,7264,0.9832108,1
7264,7264,0.9849331,1
7264,7264,0.9377018,1
7264,7264,0.9548046,1
7264,7264,0.9675728,1
7264,7264,0.98818743,1
7264,7264,0.98145944,1
7264,7264,0.9841397,1
7264,7264,0.9808075,1
7264,7264,0.97985315,1
7264,7264,0.9787065,1
7264,7264,0.97341037,1
7264,7264,0.9852927,1
7264,7264,0.9858866,1
7264,7264,0.96735513,1
7264,7264,0.968216,1
7264,7264,0.9847803,1
7264,7264,0.97781754,1
7264,7264,0.9857306,1
7264,7264,0.967627,1
7264,7264,0.9880573,1
7264,7264,0.9787341,1
7264,7264,0.98626477,1
7264,7264,0.9691855,1
7264,7264,0.97984576,1
7264,7264,0.99089396,1
7264,7264,0.9480075,1
7264,7264,0.95767283,1
7264,7264,0.93778795,1
7264,7264,0.98027277,1
7264,7264,0.979021,1
7264,7264,0.97008777,1
7264,7264,0.9505427,1
7264,7264,0.9619655,1
7264,7264,0.9612402,1
7264,7264,0.95139366,1
7264,7264,0.9496105,1
7264,7264,0.96182114,1
7264,7264,0.9493954,1
7264,7264,0.9339725,1
7264,7264,0.95521,1
7264,7264,0.96564865,1
7264,7264,0.92160213,1
7264,7264,0.9464086,1
7264,7264,0.97305,1
7264,7264,0.93442106,1
7264,7264,0.9708065,1
7264,7264,0.953647,1
7264,7264,0.9478868,1
7264,7264,0.97260773,1
7264,7264,0.9632608,1
7264,7264,0.9557886,1
7264,7264,0.9646597,1
7264,7264,0.94397956,1
7264,7264,0.9529144,1
7264,7264,0.9870738,1
7264,7264,0.9450798,1
7264,7264,0.95089173,1
7264,7264,0.9796243,1
