Speaker A,Speaker B,Score,Test
7226,8312,0.6541921,0
7226,8312,0.6417301,0
7226,8312,0.69008756,0
7226,8312,0.5489703,0
7226,8312,0.5878795,0
7226,8312,0.58696806,0
7226,831,0.85787183,0
7226,831,0.8598225,0
7226,831,0.7988063,0
7226,831,0.81357217,0
7226,831,0.7843902,0
7226,831,0.80828834,0
7226,831,0.8281323,0
7226,831,0.8007066,0
7226,831,0.81525785,0
7226,831,0.8710896,0
7226,8324,0.774833,0
7226,8324,0.7004856,0
7226,8324,0.7617491,0
7226,8324,0.69928527,0
7226,8324,0.70475185,0
7226,8324,0.65430117,0
7226,8324,0.5658431,0
7226,8324,0.6334256,0
7226,8324,0.6046331,0
7226,8324,0.76724404,0
7226,8324,0.718565,0
7226,8324,0.71233016,0
7226,839,0.6319516,0
7226,839,0.6488483,0
7226,839,0.6741879,0
7226,839,0.6961006,0
7226,839,0.67205584,0
7226,839,0.67568046,0
7226,839,0.7009483,0
7226,83,0.55409884,0
7226,83,0.5791502,0
7226,83,0.6295183,0
7226,83,0.5580212,0
7226,83,0.5970216,0
7226,83,0.5411521,0
7226,83,0.5831977,0
7226,8419,0.47132152,0
7226,8419,0.5557328,0
7226,8419,0.54382354,0
7226,8419,0.5484309,0
7226,8419,0.5350847,0
7226,8419,0.5417866,0
7226,8419,0.50287807,0
7226,8419,0.5154041,0
7226,8419,0.51443875,0
7226,8419,0.49762493,0
7226,8425,0.8762473,0
7226,8425,0.9200826,0
7226,8425,0.87531173,0
7226,8425,0.8185629,0
7226,8465,0.765253,0
7226,8465,0.791889,0
7226,8465,0.66687775,0
7226,8465,0.72804797,0
7226,8465,0.74257374,0
7226,8465,0.72392684,0
7226,8465,0.66714936,0
7226,8468,0.74057025,0
7226,8468,0.75328684,0
7226,8468,0.83705854,0
7226,8468,0.8104663,0
7226,8468,0.8742274,0
7226,8468,0.80080056,0
7226,8468,0.84293807,0
7226,8580,0.73942757,0
7226,8580,0.7803992,0
7226,8580,0.8330693,0
7226,8580,0.79309976,0
7226,8580,0.8244546,0
7226,8609,0.59009933,0
7226,8609,0.5920265,0
7226,8609,0.6094258,0
7226,8609,0.588344,0
7226,8609,0.5887126,0
7226,8609,0.60969377,0
7226,8609,0.60132945,0
7226,8609,0.5887467,0
7226,8629,0.6841698,0
7226,8629,0.7408681,0
7226,8629,0.70916104,0
7226,8629,0.8108291,0
7226,8629,0.8469307,0
7226,8629,0.75902814,0
7226,8629,0.8209133,0
7226,8630,0.71742606,0
7226,8630,0.7182553,0
7226,8630,0.7068174,0
7226,8630,0.7238299,0
7226,8630,0.7066647,0
7226,8630,0.72886133,0
7226,8630,0.70749545,0
7226,8630,0.6790537,0
7226,8747,0.7811863,0
7226,8747,0.72012705,0
7226,8747,0.7231636,0
7226,8747,0.75285065,0
7226,8747,0.7408496,0
7226,8770,0.8158587,0
7226,8770,0.79862726,0
7226,8770,0.8080176,0
7226,8770,0.817809,0
7226,8770,0.79928815,0
7226,8770,0.80509996,0
7226,8770,0.80479914,0
7226,8770,0.7916322,0
7226,8770,0.79851234,0
7226,8770,0.8168987,0
7226,8770,0.8017979,0
7226,8770,0.8109889,0
7226,8797,0.90428936,0
7226,8797,0.9034179,0
7226,8797,0.8547281,0
7226,8797,0.87851375,0
7226,8797,0.8576234,0
7226,87,0.566942,0
7226,87,0.5487708,0
7226,87,0.58171463,0
7226,87,0.6129809,0
7226,87,0.5563488,0
7226,87,0.5952335,0
7226,87,0.56932205,0
7226,87,0.5354911,0
7226,8838,0.8238084,0
7226,8838,0.80675054,0
7226,8838,0.7528976,0
7226,8838,0.82144594,0
7226,8838,0.8238019,0
7226,8838,0.821626,0
7226,887,0.4956043,0
7226,887,0.4703624,0
7226,887,0.4973828,0
7226,887,0.5065985,0
7226,887,0.4932347,0
7226,887,0.5033969,0
7226,887,0.47777855,0
7226,887,0.46877807,0
7226,887,0.48077232,0
7226,8975,0.49556863,0
7226,8975,0.48416722,0
7226,8975,0.50090176,0
7226,8975,0.5410064,0
7226,89,0.73912954,0
7226,89,0.7234976,0
7226,89,0.6848471,0
7226,89,0.66882306,0
7226,89,0.7016593,0
7226,89,0.71177864,0
7226,89,0.6970868,0
7226,89,0.695229,0
7226,89,0.64133346,0
7226,89,0.6930281,0
7226,89,0.7091137,0
7226,909,0.8505248,0
7226,909,0.84163135,0
7226,909,0.839196,0
7226,909,0.8478331,0
7226,909,0.83059025,0
7226,909,0.82801276,0
7226,909,0.8593657,0
7226,909,0.8322394,0
7226,909,0.84558773,0
7226,909,0.8425638,0
7226,909,0.72385806,0
7264,7226,0.8134777,0
7264,7226,0.82789624,0
7264,7226,0.817768,0
7264,7226,0.83730924,0
7264,7226,0.8257148,0
7264,7226,0.84107614,0
7264,7264,0.9782412,1
7264,7264,0.9793343,1
7264,7264,0.9683385,1
7264,7264,0.97512734,1
7264,7264,0.9662118,1
7264,7264,0.95558095,1
7264,7264,0.9786897,1
7264,7264,0.973974,1
7264,7264,0.9711747,1
7264,7264,0.9835517,1
7264,7264,0.9755232,1
7264,7264,0.97722745,1
7264,7264,0.97637194,1
7264,7264,0.980716,1
7264,7264,0.97366357,1
7264,7264,0.9537873,1
7264,7264,0.9842241,1
7264,7264,0.97653526,1
7264,7264,0.9298549,1
7264,7264,0.9666362,1
7264,7264,0.9522718,1
7264,7264,0.9560701,1
7264,7264,0.95349675,1
7264,7264,0.9605694,1
7264,7264,0.9650849,1
7264,7264,0.9567725,1
7264,7264,0.9654965,1
7264,7264,0.969591,1
7264,7264,0.9624124,1
7264,7264,0.9550661,1
7264,7264,0.97341436,1
7264,7264,0.96741617,1
7264,7264,0.9561591,1
7264,7264,0.9332243,1
7264,7264,0.9498098,1
7264,7264,0.9694968,1
7264,7264,0.9493283,1
7264,7264,0.9587732,1
7264,7264,0.983522,1
7264,7264,0.9487154,1
7264,7264,0.97327864,1
7264,7264,0.9813445,1
7264,7264,0.9877517,1
7264,7278,0.7473259,0
7264,7278,0.7243879,0
7264,7278,0.6956557,0
7264,7278,0.6928917,0
7264,7278,0.833655,0
7264,7278,0.8479182,0
7264,7278,0.74741244,0
7264,7302,0.61246425,0
7264,7302,0.58070487,0
7264,7302,0.60425854,0
7264,7302,0.63423574,0
7264,7302,0.6309166,0
7264,7302,0.6273572,0
7264,7302,0.6512741,0
7264,7302,0.6152768,0
7264,730,0.70297873,0
7264,730,0.7336422,0
7264,730,0.69324493,0
7264,730,0.67997026,0
7264,730,0.7013017,0
7264,730,0.68385196,0
7264,730,0.6849462,0
7264,730,0.7016936,0
7264,730,0.72269344,0
7264,730,0.6973383,0
7264,7312,0.74045235,0
7264,7312,0.78701705,0
7264,7312,0.77855307,0
7264,7367,0.8011664,0
7264,7367,0.81452197,0
7264,7367,0.825194,0
7264,7367,0.77815074,0
7264,7367,0.80403423,0
7264,7367,0.79271793,0
7264,7367,0.8335266,0
7264,7367,0.8416918,0
7264,7402,0.693663,0
7264,7402,0.69714606,0
7264,7402,0.69105786,0
7264,7402,0.71548223,0
7264,7402,0.71120566,0
7264,7402,0.666782,0
7264,7402,0.6807028,0
7264,7402,0.6932105,0
7264,7402,0.7092557,0
7264,7402,0.69383323,0
7264,7402,0.6732385,0
7264,7447,0.8207917,0
7264,7447,0.8050073,0
7264,7447,0.7870481,0
7264,7447,0.83175457,0
7264,7447,0.7987388,0
7264,7447,0.80309844,0
7264,7447,0.83183575,0
7264,7505,0.92740935,0
7264,7505,0.91296715,0
7264,7505,0.9143111,0
7264,7505,0.892871,0
7264,7505,0.8780346,0
7264,7505,0.9048778,0
7264,7505,0.9246149,0
7264,7511,0.683449,0
7264,7511,0.6929156,0
7264,7511,0.6695076,0
7264,7511,0.684506,0
7264,7511,0.65765154,0
7264,7517,0.62819517,0
7264,7517,0.60712844,0
7264,7517,0.5443226,0
7264,7517,0.5555372,0
7264,7517,0.58348674,0
7264,7517,0.5686836,0
7264,7517,0.6212732,0
7264,7517,0.60711944,0
7264,7517,0.62239015,0
7264,7517,0.60120535,0
7264,7635,0.56874055,0
7264,7635,0.59137726,0
7264,7635,0.6126896,0
7264,7635,0.5770807,0
7264,7635,0.58913827,0
7264,7635,0.5826587,0
7264,7635,0.5676357,0
7264,7635,0.5766682,0
7264,7780,0.769223,0
7264,7780,0.7209406,0
7264,7780,0.7884805,0
7264,7780,0.7618551,0
7264,7780,0.76943165,0
7264,7780,0.75852525,0
7264,7780,0.8028854,0
7264,7794,0.59948176,0
7264,7794,0.57302123,0
7264,7794,0.56270957,0
7264,7794,0.5671712,0
7264,7794,0.57143444,0
7264,7800,0.66405046,0
7264,7800,0.68038166,0
7264,7800,0.6728131,0
7264,7800,0.6525583,0
7264,7800,0.660946,0
7264,7800,0.6323267,0
7264,7800,0.66987324,0
7264,7800,0.68236023,0
7264,7800,0.67788464,0
7264,7800,0.6519117,0
7264,7859,0.69839525,0
7264,7859,0.7215712,0
7264,7859,0.7128483,0
7264,7859,0.68766123,0
7264,7859,0.7019243,0
7264,7859,0.69270295,0
7264,7859,0.72055185,0
7264,78,0.91777766,0
7264,78,0.8919713,0
7264,78,0.8796103,0
7264,78,0.88388175,0
7264,78,0.9138844,0
7264,78,0.8703926,0
7264,78,0.87536615,0
7264,78,0.8371227,0
7264,78,0.8464285,0
7264,78,0.91765493,0
7264,78,0.93637335,0
7264,8014,0.6151814,0
7264,8014,0.6324033,0
7264,8014,0.586128,0
7264,8051,0.69427574,0
7264,8051,0.71849203,0
7264,8051,0.70538205,0
7264,8051,0.7177655,0
7264,8051,0.72391564,0
7264,8051,0.7031777,0
7264,8051,0.6882602,0
7264,8051,0.7066082,0
7264,8051,0.7000761,0
7264,8051,0.7086193,0
7264,8063,0.80185676,0
7264,8063,0.83717626,0
7264,8063,0.7582778,0
7264,8063,0.77661586,0
7264,8063,0.78587425,0
7264,8063,0.7657795,0
7264,8063,0.7384536,0
7264,8063,0.7869792,0
7264,8063,0.79905224,0
7264,8088,0.77698684,0
7264,8088,0.79473484,0
7264,8088,0.79452384,0
7264,8088,0.8043803,0
7264,8088,0.7851353,0
7264,8088,0.78402174,0
7264,8088,0.753297,0
7264,8088,0.81146777,0
7264,8088,0.7831357,0
7264,8095,0.79182225,0
7264,8095,0.7703668,0
7264,8095,0.7775853,0
7264,8095,0.7719051,0
7264,8098,0.8634356,0
7264,8098,0.7961719,0
7264,8098,0.8286738,0
7264,8098,0.87096274,0
7264,8098,0.8924023,0
7264,8098,0.867347,0
7264,8098,0.8847139,0
7264,8108,0.84622157,0
7264,8108,0.8284751,0
7264,8108,0.903414,0
7264,8108,0.84782416,0
7264,8108,0.8526355,0
7264,8108,0.8724608,0
7264,8108,0.8722509,0
7264,8108,0.8809403,0
7264,8108,0.8827488,0
7264,8108,0.85467297,0
7264,8108,0.8594619,0
7264,8123,0.6775464,0
7264,8123,0.6739136,0
7264,8123,0.67864275,0
7264,8123,0.6540303,0
7264,8123,0.6632063,0
7264,8123,0.63159776,0
7264,8123,0.645017,0
7264,8123,0.611598,0
7264,8123,0.59661615,0
7264,8123,0.595629,0
7264,8123,0.6286037,0
7264,8226,0.77341056,0
7264,8226,0.7560817,0
7264,8226,0.78148836,0
7264,8226,0.8117054,0
7264,8226,0.77638996,0
7264,8226,0.80040926,0
7264,8226,0.78160334,0
7264,8226,0.74297047,0
7264,8238,0.49666986,0
7264,8238,0.52704763,0
7264,8238,0.5984121,0
7264,8238,0.5834826,0
7264,8238,0.61848986,0
7264,8238,0.58623105,0
7264,8238,0.64159346,0
7264,8238,0.5974548,0
7264,8238,0.5809095,0
7264,8238,0.5513981,0
7264,8238,0.5847866,0
7264,8238,0.52490616,0
7264,8238,0.5934431,0
7264,8312,0.6935191,0
7264,8312,0.6887873,0
7264,8312,0.6636547,0
7264,8312,0.64051664,0
7264,8312,0.68773544,0
7264,8312,0.6432199,0
7264,8312,0.64601696,0
7264,8312,0.6240045,0
7264,831,0.8931583,0
7264,831,0.9188973,0
7264,831,0.90314627,0
7264,831,0.8926421,0
7264,831,0.9042727,0
7264,831,0.90283006,0
7264,831,0.9172093,0
7264,8324,0.7153267,0
7264,8324,0.72226965,0
7264,8324,0.72501993,0
7264,839,0.68118477,0
7264,839,0.6472773,0
7264,839,0.6664769,0
7264,839,0.6628758,0
7264,839,0.6693515,0
7264,839,0.7124979,0
7264,839,0.68786526,0
7264,839,0.65335214,0
7264,83,0.59691525,0
7264,83,0.65780795,0
7264,83,0.64667904,0
7264,83,0.6762883,0
7264,83,0.61329544,0
7264,83,0.629042,0
7264,83,0.61703956,0
7264,83,0.6434512,0
7264,83,0.65366316,0
7264,83,0.6273298,0
7264,83,0.6448429,0
7264,83,0.63511306,0
7264,83,0.55920625,0
7264,8419,0.77748907,0
7264,8419,0.7115651,0
7264,8419,0.74331355,0
7264,8419,0.7884767,0
7264,8419,0.78227764,0
7264,8419,0.76588696,0
7264,8419,0.79190016,0
7264,8419,0.7715459,0
7264,8419,0.7935654,0
7264,8419,0.7692707,0
7264,8419,0.76964736,0
7264,8419,0.74983406,0
7264,8419,0.7516962,0
7264,8419,0.8015738,0
7264,8419,0.7683174,0
7264,8425,0.8643198,0
7264,8425,0.83948576,0
7264,8425,0.8278866,0
7264,8425,0.86370015,0
7264,8425,0.8372526,0
7264,8425,0.85713077,0
7264,8425,0.8412274,0
7264,8425,0.8537595,0
7264,8425,0.8626267,0
7264,8425,0.86190164,0
7264,8465,0.698627,0
7264,8465,0.65840507,0
7264,8465,0.67181474,0
7264,8465,0.6872461,0
7264,8465,0.6497841,0
7264,8465,0.6616254,0
7264,8465,0.6604692,0
7264,8465,0.6361574,0
7264,8465,0.64405024,0
7264,8465,0.6762346,0
7264,8465,0.6711344,0
7264,8465,0.651181,0
7264,8465,0.6611783,0
7264,8468,0.82193923,0
7264,8468,0.8675684,0
7264,8468,0.851859,0
7264,8468,0.85190064,0
7264,8468,0.7722454,0
7264,8468,0.7377573,0
7264,8468,0.7545595,0
7264,8468,0.7283274,0
7264,8468,0.7593945,0
7264,8580,0.92870355,0
7264,8580,0.8926393,0
7264,8580,0.9201996,0
7264,8580,0.91753507,0
7264,8580,0.850679,0
7264,8580,0.89428145,0
7264,8580,0.8898316,0
7264,8580,0.850268,0
7264,8580,0.9142221,0
7264,8609,0.7286423,0
7264,8609,0.702441,0
7264,8609,0.7049931,0
7264,8609,0.70421565,0
7264,8609,0.7176671,0
7264,8609,0.68323195,0
7264,8609,0.7043641,0
7264,8609,0.67826235,0
7264,8609,0.713328,0
7264,8609,0.68015295,0
7264,8629,0.81222355,0
7264,8629,0.85415804,0
7264,8629,0.80600846,0
7264,8629,0.88863516,0
7264,8629,0.800035,0
7264,8629,0.806666,0
7264,8629,0.8599439,0
7264,8629,0.8615802,0
7264,8629,0.8596666,0
7264,8629,0.82552814,0
7264,8630,0.7872186,0
7264,8630,0.8419424,0
7264,8630,0.77897406,0
7264,8630,0.7843178,0
7264,8630,0.78518194,0
7264,8630,0.7575711,0
7264,8630,0.7980702,0
7264,8630,0.7965395,0
7264,8630,0.807263,0
7264,8630,0.81288433,0
7264,8747,0.9086769,0
7264,8747,0.8429783,0
7264,8747,0.8688501,0
7264,8747,0.92504317,0
7264,8747,0.916188,0
7264,8747,0.9030508,0
7264,8747,0.9203185,0
7264,8747,0.90517443,0
7264,8770,0.90334666,0
7264,8770,0.8984161,0
7264,8770,0.8617507,0
7264,8770,0.888208,0
7264,8770,0.89055,0
7264,8770,0.8584533,0
7264,8770,0.8602982,0
7264,8770,0.8532726,0
7264,8770,0.8580096,0
7264,8770,0.89520377,0
7264,8797,0.86377907,0
7264,8797,0.8524929,0
7264,8797,0.82742,0
7264,8797,0.86614376,0
7264,8797,0.8489221,0
7264,8797,0.867349,0
7264,8797,0.85703534,0
7264,8797,0.85531265,0
7264,8797,0.8546275,0
7264,87,0.6734884,0
7264,87,0.6617701,0
7264,87,0.6893489,0
7264,87,0.6607913,0
7264,87,0.6651026,0
7264,87,0.6561204,0
7264,87,0.6647961,0
7264,87,0.6481291,0
7264,8838,0.8507987,0
7264,8838,0.8079532,0
7264,8838,0.85754126,0
7264,8838,0.860852,0
7264,8838,0.8630145,0
7264,8838,0.8576286,0
7264,8838,0.8640984,0
7264,8838,0.85500705,0
7264,8838,0.85281503,0
7264,8838,0.8756478,0
7264,887,0.7073084,0
7264,887,0.70133007,0
7264,887,0.6935922,0
7264,887,0.71526086,0
7264,887,0.6986809,0
7264,887,0.67266,0
7264,887,0.70945185,0
7264,887,0.73038995,0
7264,887,0.7220068,0
7264,8975,0.5753261,0
7264,8975,0.5990713,0
7264,8975,0.57754004,0
7264,8975,0.60426813,0
7264,8975,0.6192261,0
7264,8975,0.61273813,0
7264,89,0.7188325,0
7264,89,0.7724414,0
7264,89,0.7427242,0
7264,89,0.756257,0
7264,89,0.7187147,0
7264,89,0.7254906,0
7264,89,0.71263695,0
7264,909,0.94624424,0
7264,909,0.9468076,0
7264,909,0.9429884,0
7264,909,0.937395,0
7264,909,0.9453036,0
7264,909,0.9222194,0
7264,909,0.93869936,0
7264,909,0.88729924,0
7264,909,0.87799835,0
7264,909,0.8633828,0
7264,909,0.9517851,0
7278,7226,0.61726654,0
7278,7226,0.63218266,0
7278,7226,0.6825753,0
7278,7226,0.6572238,0
7278,7226,0.62927103,0
7278,7226,0.6431817,0
7278,7226,0.6243403,0
7278,7226,0.6543739,0
7278,7226,0.63152015,0
7278,7264,0.72539645,0
7278,7264,0.7336334,0
7278,7264,0.75500333,0
7278,7264,0.7655081,0
7278,7264,0.7737287,0
7278,7264,0.75427234,0
7278,7264,0.7414626,0
7278,7264,0.78208333,0
7278,7264,0.7433476,0
7278,7264,0.70941657,0
7278,7264,0.6998451,0
7278,7278,0.9951502,1
7278,7278,0.98998,1
7278,7278,0.968462,1
7278,7278,0.97141033,1
7278,7278,0.9791425,1
7278,7278,0.97554076,1
7278,7278,0.9634451,1
7278,7278,0.98593664,1
7278,7278,0.9621895,1
7278,7278,0.97018814,1
7278,7278,0.9858181,1
7278,7278,0.98918283,1
7278,7278,0.9834411,1
7278,7278,0.962111,1
7278,7278,0.96125007,1
7278,7278,0.69131446,1
7278,7278,0.652368,1
7278,7278,0.7115938,1
7278,7278,0.60364354,1
7278,7278,0.6122891,1
7278,7278,0.72775674,1
7278,7278,0.6807885,1
7278,7278,0.69243085,1
7278,7278,0.75164104,1
7278,7278,0.68270767,1
7278,7278,0.78124833,1
7278,7278,0.7020428,1
7278,7278,0.83900493,1
7278,7278,0.8622595,1
7278,7278,0.8881002,1
7278,7278,0.85006136,1
7278,7278,0.83655,1
7278,7278,0.8605381,1
7278,7278,0.8534543,1
7278,7278,0.82447994,1
7278,7278,0.8235122,1
7278,7278,0.81745964,1
7278,7278,0.77685356,1
7278,7278,0.8253771,1
7278,7278,0.87988484,1
7278,7278,0.88986653,1
7278,7278,0.87646043,1
7278,7302,0.82508135,0
7278,7302,0.81787777,0
7278,7302,0.8314359,0
7278,7302,0.7750175,0
7278,7302,0.8135327,0
7278,7302,0.78944963,0
7278,7302,0.85171705,0
7278,7302,0.85164934,0
7278,7302,0.86738694,0
7278,730,0.744694,0
7278,730,0.7547066,0
7278,730,0.77133155,0
7278,730,0.74226403,0
7278,730,0.7543142,0
7278,730,0.7510946,0
7278,730,0.7282589,0
7278,730,0.7345402,0
7278,730,0.72477216,0
7278,730,0.73734593,0
7278,7312,0.6923363,0
7278,7367,0.6566473,0
7278,7367,0.7638145,0
7278,7367,0.7142063,0
7278,7367,0.7575883,0
7278,7367,0.7346352,0
7278,7367,0.75997025,0
7278,7367,0.72165716,0
7278,7367,0.73305094,0
7278,7367,0.7222383,0
7278,7402,0.72046983,0
7278,7402,0.7112458,0
7278,7402,0.72768474,0
7278,7402,0.7128325,0
7278,7402,0.72308314,0
7278,7402,0.7221006,0
7278,7402,0.7323561,0
7278,7402,0.7067021,0
7278,7402,0.72935784,0
7278,7402,0.7233083,0
7278,7402,0.7139323,0
7278,7447,0.68379384,0
7278,7447,0.73002446,0
