Speaker A,Speaker B,Score,Test
7226,7780,0.15433979,0
7226,7780,0.1471706,0
7226,7780,0.026424563,0
7226,7780,0.02680952,0
7226,7780,0.27423403,0
7226,7794,0.0042265253,0
7226,7794,-0.106818266,0
7226,7794,-0.13130416,0
7226,7794,-0.019321261,0
7226,7794,-0.059721887,0
7226,7794,0.0085933935,0
7226,7794,-0.019126294,0
7226,7794,-0.10671208,0
7226,7794,-0.023147875,0
7226,7794,0.029283823,0
7226,7794,-0.012948662,0
7226,7794,-0.09889121,0
7226,7794,-0.1443721,0
7226,7794,-0.020152014,0
7226,7794,-0.08641294,0
7226,7794,-0.05424232,0
7226,7800,-0.17305987,0
7226,7800,-0.1511516,0
7226,7800,-0.07977308,0
7226,7800,-0.1134047,0
7226,7800,-0.16863224,0
7226,7800,-0.13233465,0
7226,7800,-0.16812934,0
7226,7800,-0.1794273,0
7226,7800,-0.09732983,0
7226,7800,-0.117818885,0
7226,7800,-0.063854806,0
7226,7800,-0.14647578,0
7226,7800,-0.115844935,0
7226,7800,-0.03456266,0
7226,7800,-0.10781429,0
7226,7800,-0.17896405,0
7226,7800,-0.09079688,0
7226,7800,-0.19669805,0
7226,7859,-0.07346592,0
7226,7859,0.15601808,0
7226,7859,0.013874928,0
7226,7859,0.0529695,0
7226,7859,-0.066832565,0
7226,7859,-0.02546666,0
7226,7859,0.011739138,0
7226,7859,0.053683776,0
7226,7859,0.15354578,0
7226,7859,0.13640729,0
7226,7859,0.079188906,0
7226,7859,0.142492,0
7226,7859,-0.02439629,0
7226,7859,-0.06434484,0
7226,7859,5.4376593e-05,0
7226,7859,-0.008844124,0
7226,78,0.1923595,0
7226,78,0.04959005,0
7226,78,0.18010947,0
7226,78,0.17898598,0
7226,78,0.26987046,0
7226,78,0.032260325,0
7226,78,0.29369727,0
7226,78,0.25789776,0
7226,78,0.02453598,0
7226,78,0.24326217,0
7226,78,0.10980093,0
7226,78,0.0325852,0
7226,78,0.08171703,0
7226,78,-0.113209106,0
7226,78,0.19610476,0
7226,78,0.026391948,0
7226,78,0.25529268,0
7226,78,-0.053316783,0
7226,78,-0.051059715,0
7226,78,0.17671226,0
7226,78,0.11701295,0
7226,8014,-0.032623883,0
7226,8014,0.091037415,0
7226,8014,-0.029967016,0
7226,8014,0.08269598,0
7226,8014,0.057161264,0
7226,8014,-0.0045250207,0
7226,8014,0.0683504,0
7226,8014,0.08881082,0
7226,8051,-0.16853797,0
7226,8051,-0.14922109,0
7226,8051,-0.20362405,0
7226,8051,-0.106014654,0
7226,8051,-0.115706705,0
7226,8051,-0.12800288,0
7226,8051,-0.26328287,0
7226,8051,-0.17354457,0
7226,8051,-0.078111164,0
7226,8051,-0.10568612,0
7226,8051,-0.10474815,0
7226,8051,-0.1665341,0
7226,8051,-0.21695584,0
7226,8051,-0.17704183,0
7226,8063,0.11170595,0
7226,8063,0.18808474,0
7226,8063,0.11606397,0
7226,8063,0.06815303,0
7226,8063,0.14497358,0
7226,8063,0.07499239,0
7226,8063,0.089326546,0
7226,8063,0.046046976,0
7226,8063,0.18813339,0
7226,8063,0.11949745,0
7226,8063,0.13619822,0
7226,8063,0.048227407,0
7226,8063,0.13300447,0
7226,8063,0.1514049,0
7226,8063,0.14003447,0
7226,8063,0.104459636,0
7226,8063,0.18714927,0
7226,8088,0.013577591,0
7226,8088,0.15497306,0
7226,8088,-0.017994557,0
7226,8088,0.08611682,0
7226,8088,0.04754643,0
7226,8088,-0.012592489,0
7226,8088,0.037466224,0
7226,8088,0.0047710943,0
7226,8088,0.049737226,0
7226,8088,0.030303096,0
7226,8088,0.0131529365,0
7226,8088,0.0848899,0
7226,8088,0.012721253,0
7226,8088,0.09342156,0
7226,8088,0.016351119,0
7226,8088,0.17542194,0
7226,8088,-0.027528323,0
7226,8088,0.04966663,0
7226,8088,0.03833418,0
7226,8095,-0.010581508,0
7226,8095,0.016917657,0
7226,8095,-0.0010303241,0
7226,8095,0.0053909947,0
7226,8095,-0.011754561,0
7226,8095,-0.0013318618,0
7226,8095,0.03289303,0
7226,8095,0.025943762,0
7226,8095,0.07248989,0
7226,8095,-0.037512504,0
7226,8095,-0.07130417,0
7226,8095,0.0036216453,0
7226,8095,0.019620284,0
7226,8095,-0.028420378,0
7226,8095,-0.008121868,0
7226,8098,0.03709639,0
7226,8098,-0.06013047,0
7226,8098,0.08987757,0
7226,8098,0.12421875,0
7226,8098,0.08219142,0
7226,8098,0.2749403,0
7226,8098,0.1468122,0
7226,8098,0.18820299,0
7226,8098,0.11481025,0
7226,8098,0.16777642,0
7226,8098,0.052151345,0
7226,8098,0.0601252,0
7226,8098,0.29620188,0
7226,8098,0.196913,0
7226,8098,0.064963244,0
7226,8098,-0.017348086,0
7226,8098,0.18823352,0
7226,8098,0.06124709,0
7226,8098,0.07429356,0
7226,8108,0.29890856,0
7226,8108,0.2897112,0
7226,8108,0.280287,0
7226,8108,0.2652036,0
7226,8108,0.47977564,0
7226,8108,0.28944093,0
7226,8108,0.3065871,0
7226,8108,0.40453252,0
7226,8108,0.38540214,0
7226,8108,0.15020397,0
7226,8108,0.39194027,0
7226,8108,0.2783169,0
7226,8108,0.1992846,0
7226,8108,0.39384356,0
7226,8108,0.16495883,0
7226,8108,0.3027793,0
7226,8108,0.35075358,0
7226,8108,0.2955661,0
7226,8108,0.29012433,0
7226,8108,0.35461465,0
7226,8123,-0.020531232,0
7226,8123,0.009959756,0
7226,8123,-0.00822319,0
7226,8123,0.037435036,0
7226,8123,-0.03190117,0
7226,8123,-0.1368781,0
7226,8123,0.016933212,0
7226,8123,-0.04366421,0
7226,8123,-0.048092894,0
7226,8123,-0.104592375,0
7226,8123,-0.006782678,0
7226,8123,-0.03934136,0
7226,8123,-0.13765907,0
7226,8123,0.041407973,0
7226,8123,-0.10777014,0
7226,8123,0.29742455,0
7226,8226,-0.07592418,0
7226,8226,0.040660083,0
7226,8226,-0.017183326,0
7226,8226,0.020004312,0
7226,8226,-0.0729571,0
7226,8226,0.012564972,0
7226,8226,-0.094022796,0
7226,8226,-0.016743165,0
7226,8226,0.01325198,0
7226,8226,0.01743014,0
7226,8238,-0.07142669,0
7226,8238,-0.019809065,0
7226,8238,-0.12177819,0
7226,8238,0.009068559,0
7226,8238,-0.17277473,0
7226,8238,-0.06749153,0
7226,8238,-0.08374054,0
7226,8238,-0.1641573,0
7226,8238,-0.17663744,0
7226,8238,-0.16434224,0
7226,8238,-0.13771354,0
7226,8238,-0.1500329,0
7226,8238,-0.21408221,0
7226,8238,-0.16238503,0
7226,8238,-0.12273669,0
7226,8238,-0.19768026,0
7226,8238,-0.1802234,0
7226,8238,-0.21631135,0
7226,8238,0.086329006,0
7226,8312,-0.16178027,0
7226,8312,-0.08532119,0
7226,8312,-0.09993536,0
7226,8312,-0.16320366,0
7226,8312,-0.07996374,0
7226,8312,-0.18405363,0
7226,8312,0.050657447,0
7226,8312,-0.11337309,0
7226,8312,-0.11555731,0
7226,8312,0.010861354,0
7226,8312,0.01674238,0
7226,8312,-0.060180753,0
7226,8312,-0.23322554,0
7226,8312,-0.2025561,0
7226,8312,-0.14487213,0
7226,8312,-0.16391958,0
7226,8312,-0.16024348,0
7226,8312,-0.1284465,0
7226,831,0.5293336,0
7226,831,0.51203144,0
7226,831,0.5384341,0
7226,831,0.4115017,0
7226,831,0.30590367,0
7226,831,0.28920764,0
7226,831,0.32623917,0
7226,831,0.32780245,0
7226,831,0.34560466,0
7226,831,0.3996454,0
7226,831,0.32911524,0
7226,831,0.44186214,0
7226,831,0.3934718,0
7226,831,0.40393403,0
7226,831,0.5179718,0
7226,831,0.49788472,0
7226,8324,-0.06640514,0
7226,8324,-0.16711478,0
7226,8324,0.03500235,0
7226,8324,-0.07151577,0
7226,8324,0.18237682,0
7226,8324,-0.0025671402,0
7226,8324,0.027126918,0
7226,8324,0.090425394,0
7226,8324,-0.012968508,0
7226,8324,-0.15799373,0
7226,8324,-0.014717409,0
7226,8324,-0.12063878,0
7226,8324,-0.072850615,0
7226,8324,0.22017647,0
7226,8324,-0.08028057,0
7226,839,0.035112854,0
7226,839,-0.059841383,0
7226,839,0.018034386,0
7226,839,0.012261303,0
7226,839,-0.04981915,0
7226,839,-0.035250627,0
7226,839,-0.028591905,0
7226,839,0.03280539,0
7226,839,-0.001219444,0
7226,839,-0.04607383,0
7226,839,-0.01241139,0
7226,839,-0.07202417,0
7226,839,-0.059846353,0
7226,839,-0.011899552,0
7226,839,-0.008959149,0
7226,839,-0.026282467,0
7226,839,0.056484897,0
7226,839,-0.00929217,0
7226,83,-0.2672493,0
7226,83,-0.11852927,0
7226,83,-0.27344844,0
7226,83,-0.15988605,0
7226,83,-0.2230369,0
7226,83,-0.12139842,0
7226,83,-0.091759995,0
7226,83,-0.12846363,0
7226,83,-0.13302748,0
7226,83,-0.27984196,0
7226,83,-0.1679184,0
7226,83,-0.22604316,0
7226,8419,-0.17101894,0
7226,8419,-0.13438559,0
7226,8419,-0.1975314,0
7226,8419,-0.09155391,0
7226,8419,-0.18808149,0
7226,8419,-0.051279426,0
7226,8419,-0.12957263,0
7226,8419,-0.14263895,0
7226,8419,-0.15098424,0
7226,8419,-0.13216333,0
7226,8419,-0.06839695,0
7226,8419,-0.11866629,0
7226,8419,-0.067347035,0
7226,8419,-0.20807855,0
7226,8419,-0.13642544,0
7226,8419,-0.2602123,0
7226,8419,-0.07929805,0
7226,8419,-0.14338125,0
7226,8419,-0.2077097,0
7226,8419,-0.25345296,0
7226,8425,0.26396537,0
7226,8425,0.39307722,0
7226,8425,0.2887493,0
7226,8425,0.30450228,0
7226,8425,0.364443,0
7226,8425,0.21286799,0
7226,8425,0.27612385,0
7226,8425,0.19030042,0
7226,8425,0.09941658,0
7226,8425,0.4741867,0
7226,8425,0.35841864,0
7226,8425,0.32150486,0
7226,8425,0.35972074,0
7226,8425,0.47281685,0
7226,8425,0.35247764,0
7226,8425,0.30162954,0
7226,8425,0.282147,0
7226,8425,0.32694772,0
7226,8425,0.33535674,0
7226,8425,0.35265,0
7226,8465,0.08130272,0
7226,8465,0.19640669,0
7226,8465,0.16450173,0
7226,8465,0.010087132,0
7226,8465,0.035603575,0
7226,8465,0.1845347,0
7226,8465,-0.070249915,0
7226,8465,0.12493711,0
7226,8465,0.16180459,0
7226,8465,0.1941263,0
7226,8465,0.24047829,0
7226,8465,0.31714016,0
7226,8465,0.18308729,0
7226,8465,0.19806054,0
7226,8465,0.19625856,0
7226,8465,0.2674466,0
7226,8465,-0.050035674,0
7226,8468,0.18043263,0
7226,8468,0.16450462,0
7226,8468,0.17647827,0
7226,8468,0.24024601,0
7226,8468,0.14136505,0
7226,8468,0.40179196,0
7226,8468,0.114918105,0
7226,8468,0.15024763,0
7226,8468,0.19988818,0
7226,8468,0.10143674,0
7226,8468,0.37460357,0
7226,8468,0.24112104,0
7226,8468,0.28459546,0
7226,8468,0.3933843,0
7226,8468,0.4089953,0
7226,8468,0.29579347,0
7226,8468,0.42705157,0
7226,8468,0.3191672,0
7226,8468,0.40652385,0
7226,8468,0.35392234,0
7226,8468,0.30953395,0
7226,8468,0.17531623,0
7226,8468,0.45778677,0
7226,8468,0.35885432,0
7226,8468,0.35312054,0
7226,8468,0.45004874,0
7226,8468,0.3225572,0
7226,8580,0.3463493,0
7226,8580,0.16794026,0
7226,8580,0.2518302,0
7226,8580,0.3103757,0
7226,8580,0.09185704,0
7226,8580,0.14853647,0
7226,8580,0.23322773,0
7226,8580,0.19420174,0
7226,8580,0.1594994,0
7226,8580,0.19859725,0
7226,8580,0.15372692,0
7226,8580,0.1725314,0
7226,8580,0.16990805,0
7226,8580,0.24598731,0
7226,8580,0.16957457,0
7226,8580,0.17680784,0
7226,8609,-0.030596782,0
7226,8609,0.018152304,0
7226,8609,-0.08922076,0
7226,8609,-0.06699108,0
7226,8609,-0.09761827,0
7226,8609,-0.009043447,0
7226,8609,-0.049193684,0
7226,8609,-0.03494342,0
7226,8609,-0.06757858,0
7226,8609,-0.025209062,0
7226,8609,-0.089258075,0
7226,8609,-0.05891052,0
7226,8609,-0.09801432,0
7226,8609,-0.040126927,0
7226,8609,-0.06667712,0
7226,8609,0.017650355,0
7226,8609,0.069181405,0
7226,8609,-0.005233734,0
7226,8609,-0.0064958455,0
7226,8629,-0.11478177,0
7226,8629,0.110547274,0
7226,8629,-0.0065842313,0
7226,8629,0.03627141,0
7226,8629,0.027157582,0
7226,8629,0.250663,0
7226,8629,0.052640915,0
7226,8629,0.11195011,0
7226,8629,0.13077159,0
7226,8629,0.18595631,0
7226,8629,0.1361431,0
7226,8629,0.26899895,0
7226,8629,0.050550457,0
7226,8629,0.1585985,0
7226,8629,0.16419621,0
7226,8629,0.038098738,0
7226,8629,0.044079572,0
7226,8629,0.111767195,0
7226,8630,0.1965084,0
7226,8630,0.17516683,0
7226,8630,0.07653204,0
7226,8630,0.11096588,0
7226,8630,0.082959704,0
7226,8630,0.05519624,0
7226,8630,0.026741175,0
7226,8630,0.1040533,0
7226,8630,0.042784177,0
7226,8630,0.20815893,0
7226,8630,0.05849144,0
7226,8630,0.2098823,0
7226,8630,0.15817346,0
7226,8630,0.14720513,0
7226,8630,0.25269395,0
7226,8630,0.09721764,0
7226,8630,0.17397928,0
7226,8630,0.2092766,0
7226,8630,0.098395385,0
7226,8630,0.17938177,0
7226,8747,0.16860993,0
7226,8747,0.22291276,0
7226,8747,0.07217364,0
7226,8747,0.029914599,0
7226,8747,0.3236982,0
7226,8747,0.26181194,0
7226,8747,0.14906956,0
7226,8747,0.16206828,0
7226,8747,0.15657628,0
7226,8747,0.12701978,0
7226,8747,0.15329905,0
7226,8747,0.21932594,0
7226,8747,0.14077498,0
7226,8770,0.30093515,0
7226,8770,0.29638243,0
7226,8770,0.48009297,0
7226,8770,0.28148022,0
7226,8770,0.3310135,0
7226,8770,0.24953759,0
7226,8770,0.2640577,0
7226,8770,0.37678576,0
7226,8770,0.2878064,0
7226,8770,0.25540626,0
7226,8770,0.32238674,0
7226,8770,0.2620967,0
7226,8770,0.3456718,0
7226,8770,0.3029302,0
7226,8770,0.31802648,0
7226,8770,0.19525848,0
7226,8770,0.37428248,0
7226,8770,0.15635328,0
7226,8770,0.27849358,0
7226,8797,0.41435322,0
7226,8797,0.20013712,0
7226,8797,0.32201123,0
7226,8797,0.6727952,0
7226,8797,0.32142,0
7226,8797,0.34662774,0
7226,8797,0.3321744,0
7226,8797,0.17412204,0
7226,8797,0.22274663,0
7226,8797,0.3370482,0
7226,8797,0.40704098,0
7226,8797,0.038885944,0
7226,8797,0.29997104,0
7226,8797,0.2834368,0
7226,8797,0.19722183,0
7226,8797,0.099827036,0
7226,87,-0.033999003,0
7226,87,-0.15874262,0
7226,87,-0.14983486,0
7226,87,-0.109927215,0
7226,87,-0.18568364,0
7226,87,0.022083448,0
7226,87,-0.05286471,0
7226,87,-0.1994025,0
7226,87,-0.17575014,0
7226,87,-0.1805637,0
7226,87,-0.24583837,0
7226,87,-0.0637177,0
7226,87,-0.108107366,0
7226,87,-0.12639746,0
7226,87,-0.09098824,0
7226,87,-0.18877794,0
7226,87,-0.05353644,0
7226,87,-0.19705503,0
7226,8838,0.2923136,0
7226,8838,0.36706874,0
7226,8838,0.3049217,0
7226,8838,0.38518488,0
7226,8838,0.35601628,0
7226,8838,0.3885407,0
7226,8838,0.3322227,0
7226,8838,0.30477154,0
7226,8838,0.42512512,0
7226,8838,0.41621327,0
7226,8838,0.28145194,0
7226,8838,0.5207214,0
7226,8838,0.40387192,0
7226,8838,0.21263337,0
7226,8838,0.3154334,0
7226,8838,0.4088234,0
7226,8838,0.36202174,0
7226,8838,0.23672292,0
7226,8838,0.21004476,0
7226,8838,0.31838855,0
7226,8838,0.30977544,0
7226,8838,0.28347543,0
7226,8838,0.28787115,0
7226,8838,0.41993743,0
7226,887,-0.076504394,0
7226,887,-0.17513411,0
7226,887,-0.1515162,0
7226,887,-0.12944865,0
7226,887,-0.05683828,0
7226,887,-0.1380409,0
7226,887,-0.13549703,0
7226,887,-0.09457195,0
7226,887,-0.06721905,0
7226,887,-0.15530582,0
7226,887,-0.17430043,0
7226,887,-0.21325916,0
7226,887,-0.11194052,0
7226,887,-0.13685508,0
7226,887,-0.11144791,0
7226,887,-0.10455625,0
7226,887,-0.097381204,0
7226,887,-0.08510945,0
7226,887,-0.10887097,0
7226,887,-0.06270143,0
7226,887,-0.08028697,0
7226,887,-0.09467556,0
7226,8975,-0.25429624,0
7226,8975,-0.23191884,0
7226,8975,-0.23897207,0
7226,8975,-0.25394365,0
7226,8975,-0.2694272,0
7226,8975,-0.29556412,0
7226,8975,-0.3390869,0
7226,8975,-0.19936818,0
7226,8975,-0.16053335,0
7226,8975,-0.09371128,0
7226,8975,-0.1684003,0
7226,8975,-0.20601082,0
7226,8975,-0.23296747,0
7226,8975,-0.17593613,0
7226,8975,-0.16663937,0
7226,8975,-0.238121,0
7226,8975,-0.25070304,0
7226,89,0.01562488,0
7226,89,0.03294369,0
7226,89,-0.08489002,0
7226,89,0.11078671,0
7226,89,-0.00078638387,0
7226,89,0.11561726,0
7226,89,-0.015513482,0
7226,89,-0.0033656934,0
7226,89,0.0005308709,0
7226,89,0.11022345,0
7226,89,3.9273116e-05,0
7226,89,-0.00030711817,0
7226,89,0.011106077,0
7226,89,-0.023205357,0
7226,89,0.009143596,0
7226,89,-0.06532683,0
7226,89,-0.12910199,0
7226,89,-0.081846036,0
7226,89,-0.0908872,0
7226,89,-0.07575104,0
7226,89,0.006177675,0
7226,89,0.0924195,0
7226,909,0.3426759,0
7226,909,0.24834257,0
7226,909,0.19101198,0
7226,909,0.17041574,0
7226,909,0.23734026,0
7226,909,0.46264628,0
7226,909,0.15875544,0
7226,909,0.30217215,0
7226,909,0.20659062,0
7226,909,0.19703178,0
7226,909,0.2804713,0
7226,909,0.15476848,0
7226,909,0.3828741,0
7264,7226,0.14397098,0
7264,7226,0.18113482,0
7264,7226,0.17737785,0
7264,7226,0.18917987,0
7264,7226,0.106936455,0
7264,7226,0.20753667,0
7264,7226,0.13020986,0
7264,7226,0.12634273,0
7264,7226,0.11409374,0
7264,7226,0.08966476,0
7264,7226,0.1965264,0
7264,7226,0.11050104,0
7264,7226,0.16629118,0
