Speaker A,Speaker B,Score,Test
7226,7800,-0.101120345,0
7226,7800,-0.11178997,0
7226,7800,-0.1462547,0
7226,7859,4.8396832e-05,0
7226,7859,-0.04064972,0
7226,7859,0.007876258,0
7226,7859,0.037724342,0
7226,7859,-0.033320937,0
7226,78,0.28708693,0
7226,78,0.25851035,0
7226,78,0.104175374,0
7226,78,0.18959709,0
7226,78,0.09421177,0
7226,78,0.17442925,0
7226,78,0.050507918,0
7226,78,0.13602442,0
7226,78,0.14063326,0
7226,8014,0.06495307,0
7226,8014,0.007854175,0
7226,8051,-0.144642,0
7226,8051,-0.17170762,0
7226,8051,-0.12006844,0
7226,8051,-0.10761562,0
7226,8051,-0.23883554,0
7226,8051,-0.14826603,0
7226,8051,-0.23666283,0
7226,8051,-0.21250343,0
7226,8051,-0.21004947,0
7226,8051,-0.13582446,0
7226,8051,-0.13799545,0
7226,8063,0.116070494,0
7226,8063,0.09367613,0
7226,8063,0.07432711,0
7226,8063,0.14804862,0
7226,8063,0.15037665,0
7226,8063,0.13305108,0
7226,8063,0.110494606,0
7226,8063,0.117783055,0
7226,8063,0.11505018,0
7226,8063,0.122552514,0
7226,8063,0.17575595,0
7226,8088,0.053223092,0
7226,8088,0.051001348,0
7226,8088,0.082980864,0
7226,8088,0.07938344,0
7226,8088,0.0058881952,0
7226,8088,0.0425055,0
7226,8088,0.04047449,0
7226,8088,0.033843696,0
7226,8095,0.015126854,0
7226,8095,0.0030092706,0
7226,8095,-0.05024518,0
7226,8095,-0.0047449046,0
7226,8095,-0.04474733,0
7226,8095,-0.06269503,0
7226,8095,-0.041394394,0
7226,8095,-0.010571731,0
7226,8095,0.014829196,0
7226,8098,0.15581475,0
7226,8098,0.07570376,0
7226,8098,0.14696832,0
7226,8098,0.12855259,0
7226,8098,0.12901284,0
7226,8098,0.16615336,0
7226,8098,0.24694769,0
7226,8098,0.18675874,0
7226,8098,0.17351884,0
7226,8098,0.24030118,0
7226,8098,0.21423787,0
7226,8098,0.08010467,0
7226,8098,0.1069216,0
7226,8098,0.06753882,0
7226,8108,0.41392615,0
7226,8108,0.41892648,0
7226,8108,0.3565937,0
7226,8108,0.29178578,0
7226,8108,0.31958693,0
7226,8108,0.29834655,0
7226,8108,0.32866955,0
7226,8108,0.3537638,0
7226,8108,0.38065046,0
7226,8123,0.045650017,0
7226,8123,0.035325404,0
7226,8123,-0.048893265,0
7226,8123,-0.05175391,0
7226,8123,-0.053310983,0
7226,8123,-0.06432308,0
7226,8123,-0.0700035,0
7226,8123,-0.07217636,0
7226,8123,-0.14489746,0
7226,8123,-0.14069363,0
7226,8123,0.13867386,0
7226,8226,0.007670105,0
7226,8226,-0.0421464,0
7226,8226,0.0034139606,0
7226,8226,0.019373698,0
7226,8226,0.04299452,0
7226,8226,0.029744318,0
7226,8226,0.11686936,0
7226,8226,0.04987798,0
7226,8226,0.02427585,0
7226,8226,0.011352866,0
7226,8238,-0.06603865,0
7226,8238,-0.10508314,0
7226,8238,-0.05722394,0
7226,8238,-0.17163044,0
7226,8238,-0.15918277,0
7226,8238,-0.024011416,0
7226,8238,-0.12651218,0
7226,8238,-0.15174517,0
7226,8238,-0.1849342,0
7226,8238,-0.12373661,0
7226,8238,-0.113457784,0
7226,8238,-0.09816013,0
7226,8238,-0.15476546,0
7226,8312,-0.12902778,0
7226,8312,-0.17467743,0
7226,8312,-0.09644561,0
7226,8312,-0.08006405,0
7226,8312,-0.14620338,0
7226,8312,-0.040312506,0
7226,8312,-0.12357661,0
7226,8312,-0.12930506,0
7226,8312,-0.22943844,0
7226,8312,-0.19476284,0
7226,8312,-0.16512555,0
7226,831,0.3858849,0
7226,831,0.52868783,0
7226,831,0.3316803,0
7226,831,0.4046449,0
7226,831,0.423096,0
7226,831,0.47212416,0
7226,831,0.47129834,0
7226,831,0.50448877,0
7226,831,0.40342164,0
7226,8324,-0.10471147,0
7226,8324,-0.09317618,0
7226,8324,0.055296507,0
7226,8324,-0.1748408,0
7226,8324,0.02808381,0
7226,8324,0.0019214355,0
7226,8324,0.0027280685,0
7226,839,0.042586785,0
7226,839,-0.087189876,0
7226,839,0.020626433,0
7226,839,0.07480635,0
7226,839,-0.040246896,0
7226,83,-0.2862105,0
7226,83,-0.17546508,0
7226,83,-0.2220668,0
7226,83,-0.18270567,0
7226,83,-0.13892275,0
7226,83,-0.15195088,0
7226,83,-0.141315,0
7226,83,-0.32200179,0
7226,83,-0.2875991,0
7226,83,-0.25849283,0
7226,8419,-0.0788796,0
7226,8419,-0.11624116,0
7226,8419,-0.1545411,0
7226,8419,-0.10651583,0
7226,8419,-0.1307925,0
7226,8419,-0.23688696,0
7226,8419,-0.17793994,0
7226,8425,0.3254896,0
7226,8425,0.45043364,0
7226,8425,0.42856026,0
7226,8425,0.5283682,0
7226,8425,0.39261216,0
7226,8425,0.26883668,0
7226,8425,0.31675532,0
7226,8425,0.36694017,0
7226,8425,0.35832602,0
7226,8465,0.22668485,0
7226,8465,0.08671643,0
7226,8465,-0.09959196,0
7226,8465,0.16658129,0
7226,8465,0.098923124,0
7226,8465,0.09864941,0
7226,8465,0.16156581,0
7226,8465,0.06758035,0
7226,8465,0.13989647,0
7226,8465,0.1770673,0
7226,8468,0.27758285,0
7226,8468,0.19713031,0
7226,8468,0.032161754,0
7226,8468,0.088569365,0
7226,8468,0.34247267,0
7226,8468,0.29175788,0
7226,8468,0.42058033,0
7226,8580,0.18804203,0
7226,8580,0.11535538,0
7226,8580,0.1662265,0
7226,8609,-0.0018375992,0
7226,8609,-0.01049116,0
7226,8609,-0.008207726,0
7226,8609,-0.04450222,0
7226,8609,-0.017979383,0
7226,8609,-0.065461434,0
7226,8609,-0.08223771,0
7226,8609,-0.011876327,0
7226,8609,0.008039678,0
7226,8609,0.048633013,0
7226,8609,-0.002837573,0
7226,8609,0.019458232,0
7226,8629,0.22585325,0
7226,8629,0.14775506,0
7226,8629,0.048827216,0
7226,8629,0.24187362,0
7226,8629,0.1770219,0
7226,8629,0.10552013,0
7226,8629,0.17370118,0
7226,8630,0.17528223,0
7226,8630,0.09539371,0
7226,8630,0.12516747,0
7226,8630,0.117018335,0
7226,8630,0.12559703,0
7226,8630,0.12252667,0
7226,8747,0.12191973,0
7226,8747,0.11593888,0
7226,8747,0.3009573,0
7226,8747,0.18175833,0
7226,8747,0.1843412,0
7226,8747,0.1652443,0
7226,8770,0.3476996,0
7226,8770,0.25781426,0
7226,8770,0.32284197,0
7226,8770,0.28491682,0
7226,8770,0.2988606,0
7226,8770,0.26470375,0
7226,8770,0.2709386,0
7226,8770,0.27422422,0
7226,8770,0.2646763,0
7226,8770,0.21442635,0
7226,8770,0.24068455,0
7226,8770,0.23962057,0
7226,8770,0.18470468,0
7226,8770,0.25600198,0
7226,8770,0.21725608,0
7226,8797,0.29904607,0
7226,8797,0.3837114,0
7226,8797,0.5692336,0
7226,8797,0.3388414,0
7226,8797,0.39356512,0
7226,8797,0.39512983,0
7226,8797,0.42190364,0
7226,8797,0.28040317,0
7226,8797,0.27663895,0
7226,87,-0.16790463,0
7226,87,-0.13266353,0
7226,87,-0.14558506,0
7226,87,-0.24017072,0
7226,87,-0.21524659,0
7226,87,-0.19514164,0
7226,87,-0.20724441,0
7226,87,-0.11844083,0
7226,8838,0.37769544,0
7226,8838,0.42453444,0
7226,8838,0.39955217,0
7226,8838,0.40632728,0
7226,8838,0.28442353,0
7226,8838,0.40038204,0
7226,8838,0.33610645,0
7226,8838,0.115101345,0
7226,8838,0.27228814,0
7226,8838,0.30062345,0
7226,887,-0.08588992,0
7226,887,-0.14743114,0
7226,887,-0.1565685,0
7226,887,-0.11471762,0
7226,887,-0.13494205,0
7226,887,-0.16496365,0
7226,887,-0.14553903,0
7226,887,-0.17984612,0
7226,887,-0.21181394,0
7226,887,-0.140282,0
7226,887,-0.1287241,0
7226,887,-0.16204955,0
7226,8975,-0.26328772,0
7226,8975,-0.28296715,0
7226,8975,-0.29001814,0
7226,8975,-0.1599543,0
7226,8975,-0.28020668,0
7226,89,0.06816411,0
7226,89,0.08835784,0
7226,89,0.05894677,0
7226,89,0.004052026,0
7226,89,-0.031707507,0
7226,89,-0.025022898,0
7226,89,-0.037525997,0
7226,89,-0.09186777,0
7226,89,-0.032588296,0
7226,89,-0.014759599,0
7226,89,-0.05245909,0
7226,909,0.3616699,0
7226,909,0.32689047,0
7226,909,0.28686395,0
7226,909,0.26279417,0
7226,909,0.33178732,0
7226,909,0.24412824,0
7226,909,0.27627316,0
7226,909,0.17619307,0
7226,909,0.2507411,0
7226,909,0.27156937,0
7264,7226,0.33384797,0
7264,7226,0.4013232,0
7264,7226,0.27607903,0
7264,7226,0.3602084,0
7264,7226,0.3486164,0
7264,7226,0.35560465,0
7264,7226,0.25395876,0
7264,7226,0.3155805,0
7264,7226,0.33817282,0
7264,7226,0.3388955,0
7264,7264,0.90964305,1
7264,7264,0.88226664,1
7264,7264,0.9014259,1
7264,7264,0.8346422,1
7264,7264,0.88440514,1
7264,7264,0.8569125,1
7264,7264,0.84700865,1
7264,7264,0.7561572,1
7264,7264,0.8889098,1
7264,7264,0.921257,1
7264,7264,0.8597216,1
7264,7264,0.9130182,1
7264,7264,0.84943223,1
7264,7264,0.8817092,1
7264,7264,0.89405316,1
7264,7264,0.919673,1
7264,7264,0.83375853,1
7264,7264,0.80684537,1
7264,7264,0.9192827,1
7264,7264,0.8560009,1
7264,7264,0.89004344,1
7264,7264,0.8099272,1
7264,7264,0.8478233,1
7264,7264,0.850378,1
7264,7264,0.8600572,1
7264,7264,0.8647667,1
7264,7264,0.8196545,1
7264,7264,0.84485555,1
7264,7264,0.8222552,1
7264,7264,0.8329383,1
7264,7264,0.88276774,1
7264,7264,0.8581612,1
7264,7264,0.8940838,1
7264,7264,0.84343696,1
7264,7264,0.81069493,1
7264,7264,0.7926713,1
7264,7264,0.715819,1
7264,7264,0.8200993,1
7264,7264,0.8612272,1
7264,7264,0.81706727,1
7264,7264,0.7896832,1
7264,7264,0.78966814,1
7264,7264,0.803327,1
7264,7264,0.89690864,1
7264,7264,0.7686665,1
7264,7264,0.86902815,1
7264,7264,0.8834073,1
7264,7264,0.82022053,1
7264,7264,0.86160576,1
7264,7264,0.9037451,1
7264,7278,0.106419675,0
7264,7278,-0.09856632,0
7264,7278,0.3798575,0
7264,7278,0.30562273,0
7264,7278,0.13178904,0
7264,7278,0.106302984,0
7264,7278,0.11266173,0
7264,7278,0.10979647,0
7264,7278,0.11222403,0
7264,7278,0.13510312,0
7264,7278,0.007219904,0
7264,7278,-0.12935777,0
7264,7278,0.06266774,0
7264,7278,0.077752255,0
7264,7302,-0.2146942,0
7264,7302,-0.26546532,0
7264,7302,-0.24292529,0
7264,7302,-0.2797382,0
7264,7302,-0.2364376,0
7264,7302,-0.11267217,0
7264,7302,-0.19634305,0
7264,7302,-0.10918196,0
7264,730,0.07235619,0
7264,730,0.052086852,0
7264,730,0.11697489,0
7264,730,0.055536352,0
7264,7312,0.1642701,0
7264,7312,0.2110676,0
7264,7367,0.2886584,0
7264,7367,0.2558004,0
7264,7367,0.13669318,0
7264,7367,0.11924579,0
7264,7367,0.27640793,0
7264,7367,0.2708454,0
7264,7367,0.30982354,0
7264,7367,0.34992218,0
7264,7367,0.35914466,0
7264,7402,-0.13448152,0
7264,7402,-0.17806564,0
7264,7402,-0.16042835,0
7264,7402,-0.17871135,0
7264,7402,-0.1409055,0
7264,7447,0.25928938,0
7264,7447,0.29212424,0
7264,7447,0.29604486,0
7264,7447,0.26409718,0
7264,7447,0.24823356,0
7264,7447,0.2709269,0
7264,7447,0.20789279,0
7264,7447,0.25455648,0
7264,7447,0.22516657,0
7264,7505,0.58885366,0
7264,7505,0.4667011,0
7264,7505,0.44824478,0
7264,7505,0.65215766,0
7264,7505,0.5262618,0
7264,7505,0.5313038,0
7264,7505,0.46730617,0
7264,7505,0.56634307,0
7264,7505,0.6795144,0
7264,7505,0.5016644,0
7264,7505,0.4741777,0
7264,7511,-0.2951854,0
7264,7511,-0.25034973,0
7264,7511,-0.06274736,0
7264,7511,-0.16145733,0
7264,7511,-0.19991831,0
7264,7511,-0.10152093,0
7264,7511,-0.18967639,0
7264,7511,-0.23992027,0
7264,7511,-0.21140094,0
7264,7511,-0.31639975,0
7264,7517,-0.17946617,0
7264,7517,-0.09356253,0
7264,7517,-0.24305655,0
7264,7517,-0.09692101,0
7264,7517,-0.19293217,0
7264,7517,-0.18000546,0
7264,7517,-0.13132471,0
7264,7517,-0.1981381,0
7264,7635,-0.24144883,0
7264,7635,-0.09345566,0
7264,7635,-0.09334177,0
7264,7635,-0.22217864,0
7264,7635,-0.15925916,0
7264,7635,-0.15798825,0
7264,7635,-0.2197523,0
7264,7780,0.14351043,0
7264,7780,-0.005794205,0
7264,7780,-0.1716286,0
7264,7780,-0.10693369,0
7264,7780,-0.18648256,0
7264,7780,0.08265833,0
7264,7780,-0.055139415,0
7264,7780,0.12835094,0
7264,7780,0.2929814,0
7264,7780,0.24142154,0
7264,7780,0.30985525,0
7264,7794,-0.16962089,0
7264,7794,-0.22405869,0
7264,7794,-0.19066224,0
7264,7794,-0.19719942,0
7264,7794,-0.15800768,0
7264,7794,-0.1833765,0
7264,7794,-0.24030311,0
7264,7794,-0.14861971,0
7264,7800,-0.17119196,0
7264,7800,-0.25067195,0
7264,7800,-0.18238103,0
7264,7800,-0.23894453,0
7264,7800,-0.16069362,0
7264,7800,-0.22208239,0
7264,7800,-0.21335706,0
7264,7800,-0.18357733,0
7264,7800,-0.27321607,0
7264,7800,-0.17247829,0
7264,7800,-0.15099192,0
7264,7800,-0.21782988,0
7264,7800,-0.11309155,0
7264,7800,-0.18091558,0
7264,7800,-0.22019358,0
7264,7859,-0.09644514,0
7264,7859,-0.15846452,0
7264,7859,-0.121570975,0
7264,7859,-0.15045112,0
7264,7859,-0.10634746,0
7264,7859,-0.094101705,0
7264,78,0.5239802,0
7264,78,0.6261639,0
7264,78,0.41926327,0
7264,78,0.41510257,0
7264,78,0.37695476,0
7264,78,0.37466556,0
7264,78,0.29874164,0
7264,78,0.5078347,0
7264,78,0.47609964,0
7264,8014,-0.27020445,0
7264,8014,-0.16670392,0
7264,8014,-0.3276934,0
7264,8014,-0.20456073,0
7264,8014,-0.26022837,0
7264,8014,-0.24527983,0
7264,8051,-0.10985571,0
7264,8051,-0.039649088,0
7264,8051,-0.09802553,0
7264,8051,-0.03266498,0
7264,8051,0.035878528,0
7264,8051,0.018062226,0
7264,8051,-0.036673,0
7264,8051,-0.057604305,0
7264,8051,0.01013099,0
7264,8051,-0.07555828,0
7264,8051,-0.03918351,0
7264,8051,-0.07823939,0
7264,8063,0.23980908,0
7264,8063,0.25941977,0
7264,8063,0.22954747,0
7264,8063,0.19997758,0
7264,8063,0.21219422,0
7264,8063,0.24325015,0
7264,8063,0.26503655,0
7264,8063,0.24088918,0
7264,8063,0.28628653,0
7264,8063,0.24392577,0
7264,8088,0.12835716,0
7264,8088,0.19562595,0
7264,8088,0.2284332,0
7264,8088,0.20966907,0
7264,8088,0.15783603,0
7264,8088,0.069071926,0
7264,8088,0.27903995,0
7264,8095,0.040449217,0
7264,8095,0.08250998,0
7264,8095,0.13142188,0
7264,8095,0.03824915,0
7264,8095,0.06547282,0
7264,8095,0.036379714,0
7264,8095,0.024558892,0
7264,8098,0.14313015,0
7264,8098,0.21022896,0
7264,8098,0.25759977,0
7264,8098,0.2539339,0
7264,8098,0.17337783,0
7264,8098,0.28572005,0
7264,8098,0.45905286,0
7264,8098,0.2711824,0
7264,8098,0.3066401,0
7264,8098,0.29302314,0
7264,8098,0.30425084,0
7264,8098,0.31957388,0
7264,8098,0.29966977,0
7264,8098,0.18613693,0
7264,8108,0.40427226,0
7264,8108,0.24693716,0
7264,8108,0.31291267,0
7264,8108,0.4546866,0
7264,8108,0.5322818,0
7264,8108,0.56226313,0
7264,8108,0.4137279,0
7264,8108,0.1308045,0
7264,8108,0.45561022,0
7264,8108,0.6314646,0
7264,8108,0.4190627,0
7264,8108,0.50173616,0
7264,8123,-0.14023884,0
7264,8123,-0.18375462,0
7264,8123,-0.16932127,0
7264,8123,-0.19552413,0
7264,8123,-0.043746784,0
7264,8123,-0.07486508,0
7264,8226,0.19821645,0
7264,8226,0.10096273,0
7264,8226,0.29557666,0
7264,8226,0.1907476,0
7264,8226,0.2049026,0
7264,8226,0.1382788,0
7264,8226,0.17817603,0
7264,8226,0.1745086,0
7264,8238,-0.424684,0
7264,8238,-0.30142844,0
7264,8238,-0.38420448,0
7264,8238,-0.3895576,0
7264,8238,-0.3776587,0
7264,8238,-0.42142338,0
7264,8238,-0.33881053,0
7264,8238,-0.39472306,0
7264,8238,-0.45445535,0
7264,8312,-0.049175367,0
7264,8312,0.0211719,0
7264,8312,-0.10476426,0
7264,8312,-0.14287353,0
7264,8312,-0.08442317,0
7264,8312,-0.061896857,0
7264,831,0.45572126,0
7264,831,0.48041895,0
7264,831,0.52162206,0
7264,831,0.42889392,0
7264,831,0.50004274,0
7264,831,0.49682704,0
7264,831,0.48044845,0
7264,831,0.45187253,0
7264,831,0.5470698,0
7264,8324,0.025353413,0
7264,8324,0.031808935,0
7264,8324,-0.17758243,0
7264,8324,-0.09633722,0
7264,8324,-0.17543031,0
7264,8324,-0.25351605,0
7264,839,-0.31860423,0
7264,839,-0.3379488,0
7264,839,-0.29198027,0
7264,839,-0.36666578,0
7264,839,-0.31794068,0
7264,839,-0.32806078,0
7264,83,-0.3302701,0
7264,83,-0.31134203,0
7264,83,-0.3274796,0
7264,83,-0.31533936,0
7264,83,-0.28879854,0
7264,83,-0.290975,0
7264,83,-0.31836188,0
7264,83,-0.35069785,0
7264,8419,0.06704612,0
7264,8419,0.051651344,0
7264,8419,0.14525409,0
7264,8419,0.2584323,0
7264,8425,0.34900475,0
7264,8425,0.38651156,0
7264,8425,0.42116302,0
7264,8425,0.30021578,0
7264,8425,0.33831015,0
7264,8425,0.43552434,0
7264,8425,0.5082306,0
7264,8425,0.34947976,0
7264,8425,0.42124945,0
7264,8425,0.35922295,0
7264,8425,0.39043337,0
7264,8465,-0.26019207,0
7264,8465,-0.21525604,0
7264,8465,-0.2769642,0
7264,8465,-0.23454948,0
7264,8465,-0.23430152,0
7264,8465,-0.24654359,0
7264,8465,-0.25540128,0
7264,8465,-0.19376518,0
7264,8465,-0.12107493,0
7264,8465,-0.3096651,0
7264,8465,0.10188264,0
7264,8465,-0.1787898,0
7264,8465,-0.27793667,0
7264,8468,-0.13911404,0
7264,8468,-0.08913198,0
7264,8468,-0.08433751,0
7264,8468,0.032370064,0
7264,8468,-0.15526952,0
7264,8468,-0.016952747,0
7264,8468,0.006190927,0
7264,8580,0.14335573,0
7264,8580,0.22942524,0
7264,8580,0.31785095,0
7264,8580,0.15485671,0
7264,8580,0.42935926,0
7264,8609,-0.19111985,0
7264,8609,-0.1759919,0
7264,8609,-0.23620844,0
7264,8609,-0.15032464,0
7264,8609,-0.15929663,0
7264,8609,-0.15569228,0
7264,8629,0.19209188,0
7264,8629,0.12407789,0
7264,8629,0.14736386,0
7264,8629,-0.053536817,0
7264,8629,0.11472553,0
7264,8629,0.18634771,0
7264,8629,0.10002934,0
7264,8629,0.2644098,0
7264,8629,0.33640718,0
7264,8630,0.06326886,0
7264,8630,0.1566181,0
7264,8630,0.17455746,0
7264,8630,0.18178262,0
7264,8630,0.13868709,0
7264,8630,0.22218704,0
7264,8630,0.12527947,0
7264,8630,0.08578114,0
7264,8630,0.13175641,0
7264,8747,0.7294841,0
7264,8747,0.6243035,0
7264,8747,0.7107908,0
7264,8747,0.7221044,0
7264,8770,0.36772105,0
7264,8770,0.33897159,0
7264,8770,0.46272713,0
7264,8770,0.2977449,0
7264,8770,0.3514424,0
7264,8770,0.40963563,0
7264,8770,0.3438934,0
7264,8770,0.27248162,0
7264,8770,0.35926092,0
7264,8770,0.30924165,0
7264,8770,0.2535141,0
7264,8770,0.3887986,0
7264,8770,0.53327566,0
7264,8797,0.37928948,0
7264,8797,0.36664772,0
7264,8797,0.4412828,0
7264,8797,0.3527198,0
7264,8797,0.38077766,0
7264,8797,0.44543728,0
7264,8797,0.48531926,0
7264,87,-0.25554308,0
7264,87,-0.2611629,0
7264,87,-0.13568449,0
7264,87,-0.12761241,0
7264,87,-0.22011113,0
7264,87,-0.3226353,0
7264,87,-0.15471554,0
7264,87,-0.21335681,0
7264,87,-0.23713863,0
7264,87,-0.19375598,0
7264,8838,0.43091848,0
7264,8838,0.40523636,0
7264,8838,0.37468326,0
7264,8838,0.37297273,0
7264,8838,0.39389914,0
7264,8838,0.37940124,0
7264,8838,0.5629445,0
7264,8838,0.39840436,0
7264,8838,0.47068542,0
7264,887,0.09040613,0
7264,887,0.13432758,0
7264,887,0.13677032,0
7264,887,0.16303685,0
7264,8975,-0.26765066,0
7264,8975,-0.27470866,0
7264,8975,-0.29604223,0
7264,8975,-0.2478059,0
7264,8975,-0.25214994,0
7264,8975,-0.22165646,0
7264,8975,-0.31750682,0
7264,8975,-0.32136256,0
7264,8975,-0.27155426,0
7264,8975,-0.27795714,0
7264,8975,-0.25619242,0
7264,8975,-0.3046868,0
7264,89,-0.05691194,0
7264,89,-0.037627634,0
7264,89,-0.010297949,0
7264,89,-0.039277557,0
7264,89,-0.05612229,0
7264,89,-0.13938239,0
7264,89,0.024507636,0
7264,909,0.5350849,0
7264,909,0.5911924,0
7264,909,0.6275523,0
7264,909,0.51563734,0
7264,909,0.45374236,0
7264,909,0.6290353,0
7264,909,0.62309164,0
7278,7226,0.004192477,0
7278,7226,-0.039178435,0
7278,7226,-0.14898968,0
7278,7226,-0.11681165,0
7278,7226,-0.21490371,0
7278,7226,-0.1058442,0
7278,7226,-0.19856413,0
7278,7226,-0.1746422,0
7278,7226,-0.089276955,0
7278,7226,-0.2231228,0
7278,7226,-0.17528823,0
7278,7226,-0.07103996,0
7278,7264,-0.031681377,0
7278,7264,-0.009225301,0
7278,7264,0.020270944,0
7278,7264,-0.0058196425,0
7278,7278,0.95270896,1
7278,7278,0.85084003,1
7278,7278,0.92599946,1
7278,7278,0.84129906,1
7278,7278,0.8486076,1
7278,7278,0.8388664,1
7278,7278,0.8874344,1
7278,7278,0.8907305,1
7278,7278,0.7255966,1
7278,7278,0.8264171,1
7278,7278,0.964618,1
7278,7278,0.8545489,1
7278,7278,0.9291863,1
7278,7278,0.84236056,1
7278,7278,0.85552776,1
7278,7278,0.9495493,1
7278,7278,0.942913,1
7278,7278,0.82782686,1
7278,7278,0.8464178,1
7278,7278,-0.07413542,1
7278,7278,0.042392462,1
